x-axis,FFT
Hertz,dBV
+3.920000E+03,-101.45370E+00
+3.925000E+03,-102.37817E+00
+3.930000E+03,-98.92219E+00
+3.935000E+03,-105.23783E+00
+3.940000E+03,-104.69020E+00
+3.945000E+03,-100.59605E+00
+3.950000E+03,-98.97718E+00
+3.955000E+03,-100.88994E+00
+3.960000E+03,-101.14324E+00
+3.965000E+03,-102.62889E+00
+3.970000E+03,-110.95883E+00
+3.975000E+03,-107.44188E+00
+3.980000E+03,-100.43941E+00
+3.985000E+03,-100.51618E+00
+3.990000E+03,-100.48080E+00
+3.995000E+03,-114.72703E+00
+4.000000E+03,-102.58866E+00
+4.005000E+03,-98.19754E+00
+4.010000E+03,-96.48885E+00
+4.015000E+03,-96.65312E+00
+4.020000E+03,-96.22381E+00
+4.025000E+03,-97.50884E+00
+4.030000E+03,-96.49226E+00
+4.035000E+03,-99.30602E+00
+4.040000E+03,-100.74430E+00
+4.045000E+03,-100.91366E+00
+4.050000E+03,-97.96831E+00
+4.055000E+03,-98.70004E+00
+4.060000E+03,-98.56405E+00
+4.065000E+03,-97.08974E+00
+4.070000E+03,-101.96406E+00
+4.075000E+03,-103.67205E+00
+4.080000E+03,-101.41056E+00
+4.085000E+03,-105.22050E+00
+4.090000E+03,-102.37011E+00
+4.095000E+03,-97.70090E+00
+4.100000E+03,-93.44051E+00
+4.105000E+03,-96.42880E+00
+4.110000E+03,-108.22820E+00
+4.115000E+03,-100.88595E+00
+4.120000E+03,-99.79748E+00
+4.125000E+03,-97.87910E+00
+4.130000E+03,-94.50051E+00
+4.135000E+03,-95.15486E+00
+4.140000E+03,-102.01715E+00
+4.145000E+03,-108.68965E+00
+4.150000E+03,-102.90606E+00
+4.155000E+03,-100.69181E+00
+4.160000E+03,-102.13405E+00
+4.165000E+03,-102.83822E+00
+4.170000E+03,-108.93406E+00
+4.175000E+03,-107.04332E+00
+4.180000E+03,-102.80261E+00
+4.185000E+03,-103.99762E+00
+4.190000E+03,-115.76174E+00
+4.195000E+03,-106.36572E+00
+4.200000E+03,-102.25779E+00
+4.205000E+03,-107.55699E+00
+4.210000E+03,-101.01378E+00
+4.215000E+03,-96.27632E+00
+4.220000E+03,-94.53045E+00
+4.225000E+03,-98.09360E+00
+4.230000E+03,-106.38630E+00
+4.235000E+03,-102.49615E+00
+4.240000E+03,-102.95540E+00
+4.245000E+03,-105.04239E+00
+4.250000E+03,-104.34187E+00
+4.255000E+03,-102.40940E+00
+4.260000E+03,-94.79380E+00
+4.265000E+03,-97.91410E+00
+4.270000E+03,-102.03918E+00
+4.275000E+03,-101.57646E+00
+4.280000E+03,-101.17987E+00
+4.285000E+03,-97.06157E+00
+4.290000E+03,-94.25321E+00
+4.295000E+03,-94.66718E+00
+4.300000E+03,-96.82217E+00
+4.305000E+03,-106.20702E+00
+4.310000E+03,-101.10025E+00
+4.315000E+03,-105.45161E+00
+4.320000E+03,-103.26517E+00
+4.325000E+03,-98.74233E+00
+4.330000E+03,-97.58568E+00
+4.335000E+03,-95.78061E+00
+4.340000E+03,-98.49300E+00
+4.345000E+03,-98.11344E+00
+4.350000E+03,-92.49958E+00
+4.355000E+03,-95.03358E+00
+4.360000E+03,-97.97636E+00
+4.365000E+03,-101.83934E+00
+4.370000E+03,-102.50300E+00
+4.375000E+03,-93.78841E+00
+4.380000E+03,-98.89092E+00
+4.385000E+03,-99.38522E+00
+4.390000E+03,-97.80170E+00
+4.395000E+03,-99.74475E+00
+4.400000E+03,-100.41141E+00
+4.405000E+03,-100.91386E+00
+4.410000E+03,-104.17997E+00
+4.415000E+03,-104.93604E+00
+4.420000E+03,-101.38418E+00
+4.425000E+03,-100.28857E+00
+4.430000E+03,-95.55558E+00
+4.435000E+03,-93.77045E+00
+4.440000E+03,-97.30398E+00
+4.445000E+03,-105.58549E+00
+4.450000E+03,-94.65982E+00
+4.455000E+03,-99.01882E+00
+4.460000E+03,-96.37277E+00
+4.465000E+03,-96.61458E+00
+4.470000E+03,-100.01333E+00
+4.475000E+03,-99.86380E+00
+4.480000E+03,-96.53941E+00
+4.485000E+03,-100.58014E+00
+4.490000E+03,-102.11818E+00
+4.495000E+03,-101.10015E+00
+4.500000E+03,-98.51926E+00
+4.505000E+03,-94.21610E+00
+4.510000E+03,-96.08655E+00
+4.515000E+03,-99.23948E+00
+4.520000E+03,-97.73184E+00
+4.525000E+03,-104.98730E+00
+4.530000E+03,-113.77205E+00
+4.535000E+03,-109.92154E+00
+4.540000E+03,-111.80644E+00
+4.545000E+03,-101.15290E+00
+4.550000E+03,-96.07350E+00
+4.555000E+03,-101.97720E+00
+4.560000E+03,-111.65419E+00
+4.565000E+03,-102.21252E+00
+4.570000E+03,-103.79031E+00
+4.575000E+03,-99.99469E+00
+4.580000E+03,-98.29775E+00
+4.585000E+03,-101.82466E+00
+4.590000E+03,-102.62796E+00
+4.595000E+03,-98.63141E+00
+4.600000E+03,-97.14322E+00
+4.605000E+03,-103.66754E+00
+4.610000E+03,-101.27540E+00
+4.615000E+03,-94.01457E+00
+4.620000E+03,-95.16498E+00
+4.625000E+03,-103.23571E+00
+4.630000E+03,-101.20995E+00
+4.635000E+03,-98.96529E+00
+4.640000E+03,-96.73871E+00
+4.645000E+03,-102.16307E+00
+4.650000E+03,-110.86724E+00
+4.655000E+03,-99.18231E+00
+4.660000E+03,-91.86349E+00
+4.665000E+03,-92.86463E+00
+4.670000E+03,-102.67157E+00
+4.675000E+03,-107.26023E+00
+4.680000E+03,-100.41653E+00
+4.685000E+03,-103.06964E+00
+4.690000E+03,-104.34548E+00
+4.695000E+03,-102.91303E+00
+4.700000E+03,-102.99369E+00
+4.705000E+03,-114.19877E+00
+4.710000E+03,-106.38267E+00
+4.715000E+03,-98.34229E+00
+4.720000E+03,-102.25985E+00
+4.725000E+03,-105.01260E+00
+4.730000E+03,-101.32864E+00
+4.735000E+03,-108.44368E+00
+4.740000E+03,-103.60005E+00
+4.745000E+03,-105.63766E+00
+4.750000E+03,-109.74185E+00
+4.755000E+03,-102.28466E+00
+4.760000E+03,-103.67373E+00
+4.765000E+03,-100.82751E+00
+4.770000E+03,-96.53392E+00
+4.775000E+03,-107.59964E+00
+4.780000E+03,-116.26224E+00
+4.785000E+03,-102.38459E+00
+4.790000E+03,-98.22075E+00
+4.795000E+03,-100.93290E+00
+4.800000E+03,-102.21806E+00
+4.805000E+03,-99.33406E+00
+4.810000E+03,-98.08664E+00
+4.815000E+03,-101.70184E+00
+4.820000E+03,-101.22300E+00
+4.825000E+03,-109.95496E+00
+4.830000E+03,-102.72590E+00
+4.835000E+03,-98.27679E+00
+4.840000E+03,-92.74174E+00
+4.845000E+03,-93.14551E+00
+4.850000E+03,-99.30435E+00
+4.855000E+03,-110.57156E+00
+4.860000E+03,-107.59522E+00
+4.865000E+03,-103.71526E+00
+4.870000E+03,-107.45346E+00
+4.875000E+03,-112.60565E+00
+4.880000E+03,-111.43646E+00
+4.885000E+03,-106.39918E+00
+4.890000E+03,-100.57130E+00
+4.895000E+03,-98.51722E+00
+4.900000E+03,-95.81859E+00
+4.905000E+03,-95.42263E+00
+4.910000E+03,-97.89374E+00
+4.915000E+03,-98.13274E+00
+4.920000E+03,-97.96061E+00
+4.925000E+03,-102.30888E+00
+4.930000E+03,-103.96235E+00
+4.935000E+03,-110.56185E+00
+4.940000E+03,-101.87101E+00
+4.945000E+03,-94.99868E+00
+4.950000E+03,-95.33182E+00
+4.955000E+03,-105.65522E+00
+4.960000E+03,-100.54096E+00
+4.965000E+03,-103.79678E+00
+4.970000E+03,-99.55937E+00
+4.975000E+03,-97.99726E+00
+4.980000E+03,-98.88617E+00
+4.985000E+03,-98.13185E+00
+4.990000E+03,-100.50535E+00
+4.995000E+03,-106.29394E+00
+5.000000E+03,-106.38099E+00
+5.005000E+03,-100.86159E+00
+5.010000E+03,-96.36858E+00
+5.015000E+03,-97.26439E+00
+5.020000E+03,-100.18864E+00
+5.025000E+03,-99.10797E+00
+5.030000E+03,-93.50428E+00
+5.035000E+03,-91.33762E+00
+5.040000E+03,-94.30898E+00
+5.045000E+03,-110.67505E+00
+5.050000E+03,-98.54554E+00
+5.055000E+03,-100.40776E+00
+5.060000E+03,-100.91673E+00
+5.065000E+03,-97.79903E+00
+5.070000E+03,-97.74675E+00
+5.075000E+03,-101.50017E+00
+5.080000E+03,-101.15362E+00
+5.085000E+03,-97.37652E+00
+5.090000E+03,-94.99922E+00
+5.095000E+03,-96.31684E+00
+5.100000E+03,-95.57803E+00
+5.105000E+03,-97.32506E+00
+5.110000E+03,-100.14958E+00
+5.115000E+03,-108.80205E+00
+5.120000E+03,-101.62069E+00
+5.125000E+03,-95.18138E+00
+5.130000E+03,-100.20836E+00
+5.135000E+03,-113.66994E+00
+5.140000E+03,-105.81261E+00
+5.145000E+03,-108.26130E+00
+5.150000E+03,-105.56664E+00
+5.155000E+03,-102.71726E+00
+5.160000E+03,-102.78324E+00
+5.165000E+03,-105.58813E+00
+5.170000E+03,-97.80836E+00
+5.175000E+03,-100.17824E+00
+5.180000E+03,-110.49225E+00
+5.185000E+03,-113.93225E+00
+5.190000E+03,-98.63095E+00
+5.195000E+03,-104.22988E+00
+5.200000E+03,-108.72773E+00
+5.205000E+03,-108.25438E+00
+5.210000E+03,-109.97636E+00
+5.215000E+03,-108.73043E+00
+5.220000E+03,-107.28323E+00
+5.225000E+03,-113.21993E+00
+5.230000E+03,-113.14976E+00
+5.235000E+03,-106.14900E+00
+5.240000E+03,-104.83094E+00
+5.245000E+03,-105.25647E+00
+5.250000E+03,-102.74009E+00
+5.255000E+03,-98.62904E+00
+5.260000E+03,-99.07519E+00
+5.265000E+03,-99.66212E+00
+5.270000E+03,-99.10329E+00
+5.275000E+03,-103.76882E+00
+5.280000E+03,-104.21127E+00
+5.285000E+03,-105.29090E+00
+5.290000E+03,-104.31341E+00
+5.295000E+03,-103.07804E+00
+5.300000E+03,-97.17052E+00
+5.305000E+03,-93.73659E+00
+5.310000E+03,-97.52030E+00
+5.315000E+03,-99.30442E+00
+5.320000E+03,-97.91494E+00
+5.325000E+03,-103.86624E+00
+5.330000E+03,-112.08160E+00
+5.335000E+03,-103.83555E+00
+5.340000E+03,-100.63925E+00
+5.345000E+03,-101.88612E+00
+5.350000E+03,-107.89524E+00
+5.355000E+03,-102.01380E+00
+5.360000E+03,-94.88642E+00
+5.365000E+03,-100.62917E+00
+5.370000E+03,-105.31267E+00
+5.375000E+03,-99.43049E+00
+5.380000E+03,-97.16363E+00
+5.385000E+03,-100.05427E+00
+5.390000E+03,-95.87267E+00
+5.395000E+03,-96.11409E+00
+5.400000E+03,-98.41516E+00
+5.405000E+03,-107.49723E+00
+5.410000E+03,-107.18459E+00
+5.415000E+03,-101.19398E+00
+5.420000E+03,-99.52098E+00
+5.425000E+03,-97.83895E+00
+5.430000E+03,-101.15065E+00
+5.435000E+03,-104.53616E+00
+5.440000E+03,-106.57459E+00
+5.445000E+03,-102.39817E+00
+5.450000E+03,-97.11978E+00
+5.455000E+03,-103.58298E+00
+5.460000E+03,-96.00010E+00
+5.465000E+03,-95.49306E+00
+5.470000E+03,-99.25114E+00
+5.475000E+03,-107.05900E+00
+5.480000E+03,-96.26445E+00
+5.485000E+03,-98.76840E+00
+5.490000E+03,-104.63401E+00
+5.495000E+03,-105.03603E+00
+5.500000E+03,-104.56709E+00
+5.505000E+03,-101.40812E+00
+5.510000E+03,-108.95698E+00
+5.515000E+03,-112.10123E+00
+5.520000E+03,-104.52262E+00
+5.525000E+03,-101.50880E+00
+5.530000E+03,-103.56917E+00
+5.535000E+03,-105.70125E+00
+5.540000E+03,-105.30082E+00
+5.545000E+03,-112.06448E+00
+5.550000E+03,-105.45185E+00
+5.555000E+03,-105.22576E+00
+5.560000E+03,-102.43450E+00
+5.565000E+03,-104.77629E+00
+5.570000E+03,-95.57531E+00
+5.575000E+03,-99.68004E+00
+5.580000E+03,-106.47613E+00
+5.585000E+03,-103.53371E+00
+5.590000E+03,-101.05187E+00
+5.595000E+03,-98.38516E+00
+5.600000E+03,-97.30583E+00
+5.605000E+03,-103.65510E+00
+5.610000E+03,-103.95606E+00
+5.615000E+03,-100.44330E+00
+5.620000E+03,-103.02408E+00
+5.625000E+03,-98.57528E+00
+5.630000E+03,-95.04589E+00
+5.635000E+03,-99.53795E+00
+5.640000E+03,-114.48904E+00
+5.645000E+03,-101.32080E+00
+5.650000E+03,-94.46823E+00
+5.655000E+03,-109.33351E+00
+5.660000E+03,-98.19015E+00
+5.665000E+03,-99.40824E+00
+5.670000E+03,-99.19891E+00
+5.675000E+03,-103.51277E+00
+5.680000E+03,-101.59988E+00
+5.685000E+03,-101.56982E+00
+5.690000E+03,-104.43298E+00
+5.695000E+03,-103.85069E+00
+5.700000E+03,-103.26275E+00
+5.705000E+03,-98.08595E+00
+5.710000E+03,-95.88067E+00
+5.715000E+03,-93.29431E+00
+5.720000E+03,-94.32169E+00
+5.725000E+03,-95.97476E+00
+5.730000E+03,-94.72471E+00
+5.735000E+03,-97.77709E+00
+5.740000E+03,-101.09354E+00
+5.745000E+03,-102.47662E+00
+5.750000E+03,-113.38374E+00
+5.755000E+03,-105.55054E+00
+5.760000E+03,-102.51890E+00
+5.765000E+03,-96.77741E+00
+5.770000E+03,-97.33400E+00
+5.775000E+03,-98.76840E+00
+5.780000E+03,-96.28312E+00
+5.785000E+03,-94.92792E+00
+5.790000E+03,-99.86258E+00
+5.795000E+03,-105.85790E+00
+5.800000E+03,-104.52699E+00
+5.805000E+03,-106.99502E+00
+5.810000E+03,-99.48181E+00
+5.815000E+03,-97.19792E+00
+5.820000E+03,-97.77703E+00
+5.825000E+03,-106.76506E+00
+5.830000E+03,-110.38476E+00
+5.835000E+03,-108.17241E+00
+5.840000E+03,-103.13387E+00
+5.845000E+03,-106.22861E+00
+5.850000E+03,-101.96102E+00
+5.855000E+03,-100.47005E+00
+5.860000E+03,-99.24804E+00
+5.865000E+03,-97.74548E+00
+5.870000E+03,-96.86535E+00
+5.875000E+03,-93.00397E+00
+5.880000E+03,-92.18190E+00
+5.885000E+03,-96.41214E+00
+5.890000E+03,-94.99678E+00
+5.895000E+03,-98.35322E+00
+5.900000E+03,-100.42310E+00
+5.905000E+03,-101.59227E+00
+5.910000E+03,-99.61283E+00
+5.915000E+03,-100.95452E+00
+5.920000E+03,-97.08674E+00
+5.925000E+03,-95.85656E+00
+5.930000E+03,-99.58685E+00
+5.935000E+03,-104.55070E+00
+5.940000E+03,-117.95527E+00
+5.945000E+03,-102.69447E+00
+5.950000E+03,-93.58891E+00
+5.955000E+03,-98.40516E+00
+5.960000E+03,-97.36274E+00
+5.965000E+03,-106.38964E+00
+5.970000E+03,-94.16707E+00
+5.975000E+03,-94.39287E+00
+5.980000E+03,-97.30666E+00
+5.985000E+03,-97.56127E+00
+5.990000E+03,-98.04848E+00
+5.995000E+03,-101.53804E+00
+6.000000E+03,-99.20302E+00
+6.005000E+03,-99.00211E+00
+6.010000E+03,-99.40766E+00
+6.015000E+03,-102.43796E+00
+6.020000E+03,-100.37659E+00
+6.025000E+03,-97.72628E+00
+6.030000E+03,-99.15831E+00
+6.035000E+03,-102.37897E+00
+6.040000E+03,-102.76403E+00
+6.045000E+03,-100.78777E+00
+6.050000E+03,-99.49955E+00
+6.055000E+03,-98.97244E+00
+6.060000E+03,-102.19118E+00
+6.065000E+03,-103.16488E+00
+6.070000E+03,-95.81797E+00
+6.075000E+03,-95.09225E+00
+6.080000E+03,-98.15470E+00
+6.085000E+03,-99.94593E+00
+6.090000E+03,-99.10705E+00
+6.095000E+03,-95.07743E+00
+6.100000E+03,-93.47729E+00
+6.105000E+03,-100.22089E+00
+6.110000E+03,-106.90343E+00
+6.115000E+03,-104.44655E+00
+6.120000E+03,-99.63551E+00
+6.125000E+03,-97.02550E+00
+6.130000E+03,-99.00355E+00
+6.135000E+03,-103.71977E+00
+6.140000E+03,-104.01220E+00
+6.145000E+03,-103.10939E+00
+6.150000E+03,-102.14662E+00
+6.155000E+03,-101.40226E+00
+6.160000E+03,-98.76330E+00
+6.165000E+03,-105.32730E+00
+6.170000E+03,-105.32753E+00
+6.175000E+03,-103.31665E+00
+6.180000E+03,-97.72152E+00
+6.185000E+03,-96.91453E+00
+6.190000E+03,-102.28951E+00
+6.195000E+03,-106.03888E+00
+6.200000E+03,-108.38656E+00
+6.205000E+03,-109.00910E+00
+6.210000E+03,-104.06148E+00
+6.215000E+03,-101.46141E+00
+6.220000E+03,-111.08334E+00
+6.225000E+03,-111.94811E+00
+6.230000E+03,-102.65996E+00
+6.235000E+03,-100.29629E+00
+6.240000E+03,-96.22481E+00
+6.245000E+03,-98.24426E+00
+6.250000E+03,-99.91372E+00
+6.255000E+03,-99.46209E+00
+6.260000E+03,-94.89427E+00
+6.265000E+03,-94.10793E+00
+6.270000E+03,-96.17293E+00
+6.275000E+03,-100.12242E+00
+6.280000E+03,-100.58483E+00
+6.285000E+03,-102.87011E+00
+6.290000E+03,-104.52165E+00
+6.295000E+03,-96.17398E+00
+6.300000E+03,-96.04134E+00
+6.305000E+03,-100.64486E+00
+6.310000E+03,-103.29501E+00
+6.315000E+03,-104.71708E+00
+6.320000E+03,-101.13192E+00
+6.325000E+03,-105.40368E+00
+6.330000E+03,-109.67151E+00
+6.335000E+03,-99.90905E+00
+6.340000E+03,-94.43893E+00
+6.345000E+03,-111.84977E+00
+6.350000E+03,-110.93582E+00
+6.355000E+03,-111.20704E+00
+6.360000E+03,-108.72249E+00
+6.365000E+03,-101.41031E+00
+6.370000E+03,-93.59317E+00
+6.375000E+03,-94.11379E+00
+6.380000E+03,-97.80517E+00
+6.385000E+03,-104.47231E+00
+6.390000E+03,-119.99779E+00
+6.395000E+03,-108.39373E+00
+6.400000E+03,-105.87870E+00
+6.405000E+03,-101.56151E+00
+6.410000E+03,-98.61239E+00
+6.415000E+03,-100.79159E+00
+6.420000E+03,-99.46067E+00
+6.425000E+03,-99.77922E+00
+6.430000E+03,-103.83511E+00
+6.435000E+03,-101.55203E+00
+6.440000E+03,-97.72453E+00
+6.445000E+03,-99.08874E+00
+6.450000E+03,-103.36106E+00
+6.455000E+03,-99.34227E+00
+6.460000E+03,-98.63072E+00
+6.465000E+03,-99.42140E+00
+6.470000E+03,-102.40460E+00
+6.475000E+03,-107.18235E+00
+6.480000E+03,-100.97280E+00
+6.485000E+03,-95.31399E+00
+6.490000E+03,-94.98711E+00
+6.495000E+03,-102.05748E+00
+6.500000E+03,-102.28637E+00
+6.505000E+03,-95.54511E+00
+6.510000E+03,-95.88399E+00
+6.515000E+03,-99.04694E+00
+6.520000E+03,-110.73481E+00
+6.525000E+03,-114.82066E+00
+6.530000E+03,-103.79850E+00
+6.535000E+03,-101.76589E+00
+6.540000E+03,-96.15120E+00
+6.545000E+03,-96.54641E+00
+6.550000E+03,-97.06725E+00
+6.555000E+03,-98.71964E+00
+6.560000E+03,-97.53652E+00
+6.565000E+03,-103.53911E+00
+6.570000E+03,-103.32602E+00
+6.575000E+03,-97.10121E+00
+6.580000E+03,-100.25587E+00
+6.585000E+03,-118.23223E+00
+6.590000E+03,-107.31046E+00
+6.595000E+03,-100.49831E+00
+6.600000E+03,-95.62827E+00
+6.605000E+03,-100.06487E+00
+6.610000E+03,-101.59880E+00
+6.615000E+03,-94.53409E+00
+6.620000E+03,-95.98735E+00
+6.625000E+03,-100.42213E+00
+6.630000E+03,-99.00972E+00
+6.635000E+03,-98.79468E+00
+6.640000E+03,-96.88695E+00
+6.645000E+03,-99.68115E+00
+6.650000E+03,-107.60464E+00
+6.655000E+03,-105.55916E+00
+6.660000E+03,-103.44417E+00
+6.665000E+03,-105.75701E+00
+6.670000E+03,-105.38841E+00
+6.675000E+03,-102.54698E+00
+6.680000E+03,-102.47867E+00
+6.685000E+03,-109.09932E+00
+6.690000E+03,-96.62016E+00
+6.695000E+03,-96.29019E+00
+6.700000E+03,-96.41754E+00
+6.705000E+03,-98.85203E+00
+6.710000E+03,-103.68383E+00
+6.715000E+03,-105.41097E+00
+6.720000E+03,-96.88584E+00
+6.725000E+03,-101.35298E+00
+6.730000E+03,-107.75966E+00
+6.735000E+03,-102.45043E+00
+6.740000E+03,-97.67442E+00
+6.745000E+03,-96.67304E+00
+6.750000E+03,-98.78447E+00
+6.755000E+03,-96.28666E+00
+6.760000E+03,-94.42575E+00
+6.765000E+03,-102.29211E+00
+6.770000E+03,-105.61640E+00
+6.775000E+03,-97.59920E+00
+6.780000E+03,-95.05559E+00
+6.785000E+03,-99.27743E+00
+6.790000E+03,-99.61013E+00
+6.795000E+03,-102.03288E+00
+6.800000E+03,-104.08277E+00
+6.805000E+03,-98.27380E+00
+6.810000E+03,-101.34326E+00
+6.815000E+03,-101.15449E+00
+6.820000E+03,-98.54098E+00
+6.825000E+03,-101.65422E+00
+6.830000E+03,-104.93214E+00
+6.835000E+03,-104.63869E+00
+6.840000E+03,-99.64310E+00
+6.845000E+03,-97.96070E+00
+6.850000E+03,-98.61580E+00
+6.855000E+03,-102.29640E+00
+6.860000E+03,-102.95464E+00
+6.865000E+03,-100.57839E+00
+6.870000E+03,-98.05737E+00
+6.875000E+03,-97.02802E+00
+6.880000E+03,-96.15392E+00
+6.885000E+03,-99.15715E+00
+6.890000E+03,-101.83207E+00
+6.895000E+03,-99.79239E+00
+6.900000E+03,-97.83993E+00
+6.905000E+03,-97.48513E+00
+6.910000E+03,-103.40498E+00
+6.915000E+03,-112.55827E+00
+6.920000E+03,-111.56924E+00
+6.925000E+03,-111.25674E+00
+6.930000E+03,-104.14753E+00
+6.935000E+03,-105.38803E+00
+6.940000E+03,-99.34064E+00
+6.945000E+03,-100.02530E+00
+6.950000E+03,-100.70582E+00
+6.955000E+03,-102.30100E+00
+6.960000E+03,-104.53706E+00
+6.965000E+03,-101.45612E+00
+6.970000E+03,-100.99175E+00
+6.975000E+03,-109.05923E+00
+6.980000E+03,-104.02345E+00
+6.985000E+03,-104.03416E+00
+6.990000E+03,-95.66201E+00
+6.995000E+03,-99.85662E+00
+7.000000E+03,-96.57500E+00
+7.005000E+03,-98.62505E+00
+7.010000E+03,-103.70015E+00
+7.015000E+03,-102.96728E+00
+7.020000E+03,-101.06344E+00
+7.025000E+03,-98.67876E+00
+7.030000E+03,-101.67994E+00
+7.035000E+03,-103.20968E+00
+7.040000E+03,-95.88769E+00
+7.045000E+03,-99.58770E+00
+7.050000E+03,-99.01060E+00
+7.055000E+03,-95.35783E+00
+7.060000E+03,-95.43189E+00
+7.065000E+03,-97.78307E+00
+7.070000E+03,-100.13171E+00
+7.075000E+03,-102.40742E+00
+7.080000E+03,-98.59830E+00
+7.085000E+03,-99.95658E+00
+7.090000E+03,-96.67769E+00
+7.095000E+03,-97.50652E+00
+7.100000E+03,-101.94434E+00
+7.105000E+03,-102.11239E+00
+7.110000E+03,-102.31736E+00
+7.115000E+03,-104.77053E+00
+7.120000E+03,-101.83359E+00
+7.125000E+03,-102.91500E+00
+7.130000E+03,-110.17631E+00
+7.135000E+03,-103.37671E+00
+7.140000E+03,-101.60977E+00
+7.145000E+03,-104.60290E+00
+7.150000E+03,-108.26037E+00
+7.155000E+03,-98.44517E+00
+7.160000E+03,-93.99073E+00
+7.165000E+03,-97.49784E+00
+7.170000E+03,-110.83902E+00
+7.175000E+03,-107.60612E+00
+7.180000E+03,-101.42236E+00
+7.185000E+03,-117.59182E+00
+7.190000E+03,-101.28298E+00
+7.195000E+03,-103.62796E+00
+7.200000E+03,-108.38588E+00
+7.205000E+03,-103.01770E+00
+7.210000E+03,-97.95773E+00
+7.215000E+03,-99.95959E+00
+7.220000E+03,-97.13457E+00
+7.225000E+03,-97.37053E+00
+7.230000E+03,-99.54063E+00
+7.235000E+03,-103.31542E+00
+7.240000E+03,-105.10468E+00
+7.245000E+03,-99.10620E+00
+7.250000E+03,-96.05565E+00
+7.255000E+03,-97.56205E+00
+7.260000E+03,-96.86237E+00
+7.265000E+03,-99.06107E+00
+7.270000E+03,-97.10853E+00
+7.275000E+03,-99.70735E+00
+7.280000E+03,-108.00503E+00
+7.285000E+03,-105.94619E+00
+7.290000E+03,-102.15628E+00
+7.295000E+03,-99.38354E+00
+7.300000E+03,-103.80959E+00
+7.305000E+03,-105.68746E+00
+7.310000E+03,-100.30806E+00
+7.315000E+03,-102.28472E+00
+7.320000E+03,-107.35114E+00
+7.325000E+03,-99.29514E+00
+7.330000E+03,-97.30760E+00
+7.335000E+03,-102.46701E+00
+7.340000E+03,-100.60132E+00
+7.345000E+03,-101.48717E+00
+7.350000E+03,-100.83977E+00
+7.355000E+03,-100.71886E+00
+7.360000E+03,-101.13530E+00
+7.365000E+03,-100.14714E+00
+7.370000E+03,-102.12859E+00
+7.375000E+03,-100.20463E+00
+7.380000E+03,-97.69152E+00
+7.385000E+03,-97.04869E+00
+7.390000E+03,-97.31950E+00
+7.395000E+03,-101.80515E+00
+7.400000E+03,-96.34316E+00
+7.405000E+03,-98.16495E+00
+7.410000E+03,-105.91295E+00
+7.415000E+03,-98.15541E+00
+7.420000E+03,-93.47995E+00
+7.425000E+03,-95.90768E+00
+7.430000E+03,-95.46642E+00
+7.435000E+03,-97.29606E+00
+7.440000E+03,-97.53210E+00
+7.445000E+03,-100.35638E+00
+7.450000E+03,-100.75389E+00
+7.455000E+03,-94.98925E+00
+7.460000E+03,-92.38383E+00
+7.465000E+03,-94.48596E+00
+7.470000E+03,-95.62084E+00
+7.475000E+03,-100.18481E+00
+7.480000E+03,-103.32735E+00
+7.485000E+03,-102.27269E+00
+7.490000E+03,-96.05033E+00
+7.495000E+03,-96.31040E+00
+7.500000E+03,-95.81647E+00
+7.505000E+03,-96.74161E+00
+7.510000E+03,-96.95712E+00
+7.515000E+03,-101.28508E+00
+7.520000E+03,-102.89279E+00
+7.525000E+03,-97.10698E+00
+7.530000E+03,-96.00843E+00
+7.535000E+03,-98.16908E+00
+7.540000E+03,-102.93359E+00
+7.545000E+03,-108.11617E+00
+7.550000E+03,-109.75342E+00
+7.555000E+03,-111.42004E+00
+7.560000E+03,-105.86197E+00
+7.565000E+03,-98.35448E+00
+7.570000E+03,-94.69203E+00
+7.575000E+03,-100.31277E+00
+7.580000E+03,-99.74437E+00
+7.585000E+03,-103.54229E+00
+7.590000E+03,-100.08212E+00
+7.595000E+03,-96.79865E+00
+7.600000E+03,-100.58033E+00
+7.605000E+03,-102.26802E+00
+7.610000E+03,-99.47626E+00
+7.615000E+03,-101.15890E+00
+7.620000E+03,-102.89609E+00
+7.625000E+03,-111.04524E+00
+7.630000E+03,-105.82073E+00
+7.635000E+03,-108.17016E+00
+7.640000E+03,-102.43630E+00
+7.645000E+03,-100.33477E+00
+7.650000E+03,-104.00309E+00
+7.655000E+03,-106.91627E+00
+7.660000E+03,-100.45239E+00
+7.665000E+03,-98.15622E+00
+7.670000E+03,-99.68090E+00
+7.675000E+03,-103.26692E+00
+7.680000E+03,-101.99604E+00
+7.685000E+03,-102.33422E+00
+7.690000E+03,-100.46388E+00
+7.695000E+03,-98.78591E+00
+7.700000E+03,-100.70278E+00
+7.705000E+03,-101.80921E+00
+7.710000E+03,-101.64794E+00
+7.715000E+03,-104.10647E+00
+7.720000E+03,-101.19815E+00
+7.725000E+03,-103.51521E+00
+7.730000E+03,-104.19469E+00
+7.735000E+03,-105.28138E+00
+7.740000E+03,-103.26066E+00
+7.745000E+03,-103.85160E+00
+7.750000E+03,-107.70833E+00
+7.755000E+03,-106.23814E+00
+7.760000E+03,-103.42179E+00
+7.765000E+03,-98.86067E+00
+7.770000E+03,-99.18654E+00
+7.775000E+03,-98.82210E+00
+7.780000E+03,-99.89002E+00
+7.785000E+03,-104.94567E+00
+7.790000E+03,-108.37475E+00
+7.795000E+03,-107.43587E+00
