x-axis,F1
+575.000E+00,-95.48228E+00
+580.000E+00,-99.05382E+00
+585.000E+00,-99.46989E+00
+590.000E+00,-98.63693E+00
+595.000E+00,-98.66106E+00
+600.000E+00,-53.87425E+00
+605.000E+00,-99.46989E+00
+610.000E+00,-99.26797E+00
+615.000E+00,-99.21229E+00
+620.000E+00,-99.46989E+00
+625.000E+00,-96.91637E+00
+630.000E+00,-99.46989E+00
+635.000E+00,-99.46989E+00
+640.000E+00,-99.46989E+00
+645.000E+00,-97.94313E+00
+650.000E+00,-99.46989E+00
+655.000E+00,-99.28900E+00
+660.000E+00,-98.83775E+00
+665.000E+00,-97.94359E+00
+670.000E+00,-99.46989E+00
+675.000E+00,-99.46989E+00
+680.000E+00,-99.46989E+00
+685.000E+00,-99.38208E+00
+690.000E+00,-99.08522E+00
+695.000E+00,-98.03779E+00
+700.000E+00,-97.20543E+00
+705.000E+00,-99.46989E+00
+710.000E+00,-99.46989E+00
+715.000E+00,-99.46989E+00
+720.000E+00,-99.37620E+00
+725.000E+00,-99.46989E+00
+730.000E+00,-99.46989E+00
+735.000E+00,-99.46989E+00
+740.000E+00,-98.08624E+00
+745.000E+00,-98.14251E+00
+750.000E+00,-98.87452E+00
+755.000E+00,-99.46989E+00
+760.000E+00,-99.46989E+00
+765.000E+00,-99.46989E+00
+770.000E+00,-99.46989E+00
+775.000E+00,-99.46989E+00
+780.000E+00,-97.53327E+00
+785.000E+00,-98.38504E+00
+790.000E+00,-99.46989E+00
+795.000E+00,-85.55390E+00
+800.000E+00,-35.88504E+00
+805.000E+00,-99.07223E+00
+810.000E+00,-99.46989E+00
+815.000E+00,-98.62391E+00
+820.000E+00,-99.14219E+00
+825.000E+00,-98.55435E+00
+830.000E+00,-98.10192E+00
+835.000E+00,-99.46989E+00
+840.000E+00,-98.69274E+00
+845.000E+00,-99.46989E+00
+850.000E+00,-98.13182E+00
+855.000E+00,-99.46989E+00
+860.000E+00,-99.46989E+00
+865.000E+00,-99.46989E+00
+870.000E+00,-99.46989E+00
+875.000E+00,-99.46989E+00
+880.000E+00,-99.46989E+00
+885.000E+00,-95.36954E+00
+890.000E+00,-99.46989E+00
+895.000E+00,-99.46989E+00
+900.000E+00,-98.95255E+00
+905.000E+00,-99.42064E+00
+910.000E+00,-99.46989E+00
+915.000E+00,-99.46989E+00
+920.000E+00,-97.52107E+00
+925.000E+00,-99.46989E+00
+930.000E+00,-99.46989E+00
+935.000E+00,-99.46989E+00
+940.000E+00,-97.43034E+00
+945.000E+00,-99.46989E+00
+950.000E+00,-99.46989E+00
+955.000E+00,-98.51945E+00
+960.000E+00,-99.46989E+00
+965.000E+00,-99.46989E+00
+970.000E+00,-97.40272E+00
+975.000E+00,-99.22668E+00
+980.000E+00,-99.46989E+00
+985.000E+00,-99.27741E+00
+990.000E+00,-99.26698E+00
+995.000E+00,-76.16663E+00
+1.000000E+03,-24.77018E+00
+1.005000E+03,-79.04906E+00
+1.010000E+03,-99.46989E+00
+1.015000E+03,-99.04298E+00
+1.020000E+03,-99.46989E+00
+1.025000E+03,-99.46989E+00
+1.030000E+03,-99.46989E+00
+1.035000E+03,-98.16571E+00
+1.040000E+03,-98.58349E+00
+1.045000E+03,-98.42219E+00
+1.050000E+03,-99.46559E+00
+1.055000E+03,-97.14395E+00
+1.060000E+03,-98.01284E+00
+1.065000E+03,-97.78581E+00
+1.070000E+03,-99.46989E+00
+1.075000E+03,-99.35323E+00
+1.080000E+03,-99.46989E+00
+1.085000E+03,-99.46989E+00
+1.090000E+03,-99.44398E+00
+1.095000E+03,-99.46989E+00
+1.100000E+03,-99.46989E+00
+1.105000E+03,-92.20135E+00
+1.110000E+03,-99.46989E+00
+1.115000E+03,-98.69983E+00
+1.120000E+03,-99.17434E+00
+1.125000E+03,-99.46989E+00
+1.130000E+03,-96.92577E+00
+1.135000E+03,-99.46989E+00
+1.140000E+03,-99.46989E+00
+1.145000E+03,-99.46989E+00
+1.150000E+03,-99.46989E+00
+1.155000E+03,-99.46989E+00
+1.160000E+03,-99.46989E+00
+1.165000E+03,-97.54541E+00
+1.170000E+03,-95.11686E+00
+1.175000E+03,-99.46989E+00
+1.180000E+03,-98.10792E+00
+1.185000E+03,-99.24775E+00
+1.190000E+03,-99.46989E+00
+1.195000E+03,-99.46989E+00
+1.200000E+03,-36.34298E+00
+1.205000E+03,-86.76286E+00
+1.210000E+03,-97.67957E+00
+1.215000E+03,-99.41898E+00
+1.220000E+03,-97.73798E+00
+1.225000E+03,-99.46989E+00
+1.230000E+03,-99.46989E+00
+1.235000E+03,-99.46989E+00
+1.240000E+03,-98.27177E+00
+1.245000E+03,-99.46989E+00
+1.250000E+03,-99.46989E+00
+1.255000E+03,-99.46989E+00
+1.260000E+03,-95.35965E+00
+1.265000E+03,-97.95346E+00
+1.270000E+03,-96.97910E+00
+1.275000E+03,-99.26994E+00
+1.280000E+03,-96.96216E+00
+1.285000E+03,-96.80652E+00
+1.290000E+03,-95.62911E+00
+1.295000E+03,-99.46989E+00
+1.300000E+03,-99.31023E+00
+1.305000E+03,-95.50634E+00
+1.310000E+03,-96.47908E+00
+1.315000E+03,-96.28889E+00
+1.320000E+03,-99.46989E+00
+1.325000E+03,-98.88455E+00
+1.330000E+03,-99.46989E+00
+1.335000E+03,-97.43774E+00
+1.340000E+03,-97.75797E+00
+1.345000E+03,-96.22525E+00
+1.350000E+03,-98.50516E+00
+1.355000E+03,-99.46989E+00
+1.360000E+03,-99.45852E+00
+1.365000E+03,-99.46989E+00
+1.370000E+03,-99.46989E+00
+1.375000E+03,-96.50528E+00
+1.380000E+03,-99.46989E+00
+1.385000E+03,-99.46989E+00
+1.390000E+03,-99.46989E+00
+1.395000E+03,-99.46989E+00
+1.400000E+03,-53.30422E+00
+1.405000E+03,-92.98282E+00
+1.410000E+03,-99.46989E+00
+1.415000E+03,-99.42881E+00
+1.420000E+03,-99.41011E+00
+1.425000E+03,-99.46989E+00
+1.430000E+03,-99.46989E+00
+1.435000E+03,-99.08267E+00
+1.440000E+03,-96.92225E+00
+1.445000E+03,-99.46989E+00
+1.450000E+03,-99.46989E+00
+1.455000E+03,-99.46989E+00
+1.460000E+03,-95.98032E+00
+1.465000E+03,-99.46989E+00
+1.470000E+03,-99.46989E+00
+1.475000E+03,-99.46989E+00
+1.480000E+03,-99.46989E+00
+1.485000E+03,-99.46989E+00
+1.490000E+03,-99.46989E+00
+1.495000E+03,-99.06653E+00
+1.500000E+03,-99.46989E+00
+1.505000E+03,-99.46989E+00
+1.510000E+03,-98.42825E+00
+1.515000E+03,-99.46989E+00
+1.520000E+03,-99.46989E+00
+1.525000E+03,-99.46989E+00
+1.530000E+03,-99.46989E+00
+1.535000E+03,-99.46989E+00
+1.540000E+03,-99.46989E+00
+1.545000E+03,-99.46989E+00
+1.550000E+03,-99.46989E+00
+1.555000E+03,-97.00115E+00
+1.560000E+03,-99.46989E+00
+1.565000E+03,-99.46989E+00
+1.570000E+03,-99.46989E+00
+1.575000E+03,-99.46989E+00
+1.580000E+03,-96.39572E+00
+1.585000E+03,-96.08083E+00
+1.590000E+03,-98.81226E+00
+1.595000E+03,-99.46989E+00
+1.600000E+03,-74.99883E+00
+1.605000E+03,-99.46989E+00
+1.610000E+03,-99.46989E+00
+1.615000E+03,-99.46989E+00
+1.620000E+03,-97.46296E+00
+1.625000E+03,-97.50813E+00
+1.630000E+03,-99.36224E+00
+1.635000E+03,-99.46989E+00
+1.640000E+03,-99.46989E+00
+1.645000E+03,-98.29611E+00
+1.650000E+03,-99.46989E+00
+1.655000E+03,-99.46989E+00
+1.660000E+03,-99.46989E+00
+1.665000E+03,-99.46989E+00
+1.670000E+03,-99.46989E+00
+1.675000E+03,-99.46989E+00
+1.680000E+03,-99.46989E+00
+1.685000E+03,-96.78449E+00
+1.690000E+03,-98.89222E+00
+1.695000E+03,-98.21172E+00
+1.700000E+03,-96.39526E+00
+1.705000E+03,-99.46316E+00
+1.710000E+03,-99.46989E+00
+1.715000E+03,-99.46989E+00
+1.720000E+03,-99.46989E+00
+1.725000E+03,-96.36989E+00
+1.730000E+03,-98.97303E+00
+1.735000E+03,-99.46989E+00
+1.740000E+03,-99.05873E+00
+1.745000E+03,-98.29867E+00
+1.750000E+03,-99.22286E+00
+1.755000E+03,-99.46989E+00
+1.760000E+03,-98.42957E+00
+1.765000E+03,-94.94678E+00
+1.770000E+03,-96.97924E+00
+1.775000E+03,-98.71354E+00
+1.780000E+03,-97.00688E+00
+1.785000E+03,-99.46989E+00
+1.790000E+03,-99.46989E+00
+1.795000E+03,-99.46989E+00
+1.800000E+03,-83.53488E+00
+1.805000E+03,-98.93420E+00
+1.810000E+03,-99.46989E+00
+1.815000E+03,-99.46989E+00
+1.820000E+03,-99.46989E+00
+1.825000E+03,-98.63220E+00
+1.830000E+03,-99.46989E+00
+1.835000E+03,-99.46989E+00
+1.840000E+03,-99.46989E+00
+1.845000E+03,-99.20277E+00
+1.850000E+03,-99.46989E+00
+1.855000E+03,-99.46989E+00
+1.860000E+03,-99.46989E+00
+1.865000E+03,-99.46989E+00
+1.870000E+03,-99.46989E+00
+1.875000E+03,-99.46989E+00
+1.880000E+03,-98.12265E+00
+1.885000E+03,-99.46989E+00
+1.890000E+03,-99.46989E+00
+1.895000E+03,-97.96805E+00
+1.900000E+03,-97.02141E+00
+1.905000E+03,-99.46989E+00
+1.910000E+03,-99.46989E+00
+1.915000E+03,-99.46989E+00
+1.920000E+03,-99.46989E+00
+1.925000E+03,-95.98642E+00
+1.930000E+03,-99.46989E+00
+1.935000E+03,-98.85922E+00
+1.940000E+03,-99.46989E+00
+1.945000E+03,-99.46989E+00
+1.950000E+03,-99.46989E+00
+1.955000E+03,-99.42832E+00
+1.960000E+03,-95.00170E+00
+1.965000E+03,-99.46989E+00
+1.970000E+03,-99.46989E+00
+1.975000E+03,-98.30934E+00
+1.980000E+03,-99.43134E+00
+1.985000E+03,-99.46989E+00
+1.990000E+03,-98.20208E+00
+1.995000E+03,-99.36605E+00
+2.000000E+03,-78.35968E+00
+2.005000E+03,-99.46989E+00
+2.010000E+03,-99.30274E+00
+2.015000E+03,-98.01757E+00
+2.020000E+03,-99.26920E+00
+2.025000E+03,-99.46989E+00
+2.030000E+03,-99.46989E+00
+2.035000E+03,-99.46989E+00
+2.040000E+03,-98.05258E+00
+2.045000E+03,-99.46989E+00
+2.050000E+03,-97.48284E+00
+2.055000E+03,-99.46989E+00
+2.060000E+03,-94.64565E+00
+2.065000E+03,-99.46989E+00
+2.070000E+03,-99.46989E+00
+2.075000E+03,-99.21164E+00
+2.080000E+03,-99.45859E+00
+2.085000E+03,-99.46989E+00
+2.090000E+03,-99.11116E+00
+2.095000E+03,-99.26960E+00
+2.100000E+03,-99.46989E+00
+2.105000E+03,-99.46989E+00
+2.110000E+03,-94.04789E+00
+2.115000E+03,-97.97351E+00
+2.120000E+03,-99.46989E+00
+2.125000E+03,-99.31923E+00
+2.130000E+03,-97.17780E+00
+2.135000E+03,-98.46853E+00
+2.140000E+03,-96.95805E+00
+2.145000E+03,-99.43945E+00
+2.150000E+03,-99.46989E+00
+2.155000E+03,-99.24423E+00
+2.160000E+03,-97.10985E+00
+2.165000E+03,-99.46989E+00
+2.170000E+03,-99.46989E+00
+2.175000E+03,-99.41183E+00
+2.180000E+03,-99.46989E+00
+2.185000E+03,-99.00357E+00
+2.190000E+03,-95.76443E+00
+2.195000E+03,-98.82832E+00
+2.200000E+03,-83.57298E+00
+2.205000E+03,-99.46989E+00
+2.210000E+03,-99.46989E+00
+2.215000E+03,-99.46989E+00
+2.220000E+03,-99.46989E+00
+2.225000E+03,-99.27207E+00
+2.230000E+03,-99.46989E+00
+2.235000E+03,-96.37582E+00
+2.240000E+03,-99.46989E+00
+2.245000E+03,-99.46989E+00
+2.250000E+03,-99.46989E+00
+2.255000E+03,-99.46989E+00
+2.260000E+03,-99.46989E+00
+2.265000E+03,-97.21961E+00
+2.270000E+03,-99.46989E+00
+2.275000E+03,-98.98519E+00
+2.280000E+03,-99.46989E+00
+2.285000E+03,-97.51089E+00
+2.290000E+03,-99.46989E+00
+2.295000E+03,-97.98180E+00
+2.300000E+03,-99.36575E+00
+2.305000E+03,-97.80896E+00
+2.310000E+03,-99.46989E+00
+2.315000E+03,-99.46989E+00
+2.320000E+03,-99.46989E+00
+2.325000E+03,-99.46989E+00
+2.330000E+03,-98.97275E+00
+2.335000E+03,-99.46989E+00
+2.340000E+03,-96.49999E+00
+2.345000E+03,-99.46989E+00
+2.350000E+03,-99.12264E+00
+2.355000E+03,-96.72129E+00
+2.360000E+03,-99.46989E+00
+2.365000E+03,-99.46989E+00
+2.370000E+03,-99.44454E+00
+2.375000E+03,-96.12096E+00
+2.380000E+03,-98.24694E+00
+2.385000E+03,-97.09189E+00
+2.390000E+03,-99.46989E+00
+2.395000E+03,-99.46989E+00
+2.400000E+03,-94.84191E+00
+2.405000E+03,-98.47384E+00
+2.410000E+03,-99.46989E+00
+2.415000E+03,-96.40816E+00
+2.420000E+03,-99.03851E+00
+2.425000E+03,-99.46989E+00
+2.430000E+03,-96.18169E+00
+2.435000E+03,-96.27172E+00
+2.440000E+03,-99.46989E+00
+2.445000E+03,-98.38325E+00
+2.450000E+03,-99.34566E+00
+2.455000E+03,-99.46989E+00
+2.460000E+03,-99.46989E+00
+2.465000E+03,-99.46989E+00
+2.470000E+03,-99.46989E+00
+2.475000E+03,-99.46989E+00
+2.480000E+03,-98.73617E+00
+2.485000E+03,-95.37152E+00
+2.490000E+03,-99.46989E+00
+2.495000E+03,-95.83282E+00
+2.500000E+03,-99.46989E+00
+2.505000E+03,-99.32008E+00
+2.510000E+03,-99.46989E+00
+2.515000E+03,-98.63032E+00
+2.520000E+03,-99.46989E+00
+2.525000E+03,-99.46989E+00
+2.530000E+03,-99.39478E+00
+2.535000E+03,-99.46989E+00
+2.540000E+03,-99.46989E+00
+2.545000E+03,-97.91640E+00
+2.550000E+03,-99.35234E+00
+2.555000E+03,-98.54565E+00
+2.560000E+03,-98.63315E+00
+2.565000E+03,-98.64651E+00
+2.570000E+03,-99.32311E+00
+2.575000E+03,-99.46989E+00
+2.580000E+03,-99.46989E+00
+2.585000E+03,-99.46989E+00
+2.590000E+03,-99.46989E+00
+2.595000E+03,-99.46989E+00
+2.600000E+03,-92.06660E+00
+2.605000E+03,-99.46989E+00
+2.610000E+03,-98.81458E+00
+2.615000E+03,-96.08881E+00
+2.620000E+03,-99.46989E+00
+2.625000E+03,-99.46989E+00
+2.630000E+03,-99.46989E+00
+2.635000E+03,-99.46989E+00
+2.640000E+03,-99.46989E+00
+2.645000E+03,-98.94576E+00
+2.650000E+03,-99.46989E+00
+2.655000E+03,-96.65268E+00
+2.660000E+03,-99.46989E+00
+2.665000E+03,-99.46989E+00
+2.670000E+03,-98.25080E+00
+2.675000E+03,-99.46418E+00
+2.680000E+03,-99.46989E+00
+2.685000E+03,-99.46989E+00
+2.690000E+03,-99.46989E+00
+2.695000E+03,-99.35419E+00
+2.700000E+03,-99.46989E+00
+2.705000E+03,-99.46989E+00
+2.710000E+03,-99.46989E+00
+2.715000E+03,-99.33164E+00
+2.720000E+03,-99.46989E+00
+2.725000E+03,-99.46989E+00
+2.730000E+03,-99.46989E+00
+2.735000E+03,-96.89295E+00
+2.740000E+03,-99.46989E+00
+2.745000E+03,-99.46989E+00
+2.750000E+03,-98.18455E+00
+2.755000E+03,-99.10915E+00
+2.760000E+03,-98.57054E+00
+2.765000E+03,-99.46989E+00
+2.770000E+03,-99.46989E+00
+2.775000E+03,-99.46989E+00
+2.780000E+03,-99.46989E+00
+2.785000E+03,-99.46989E+00
+2.790000E+03,-99.46989E+00
+2.795000E+03,-98.04697E+00
+2.800000E+03,-84.80881E+00
+2.805000E+03,-99.46989E+00
+2.810000E+03,-99.46989E+00
+2.815000E+03,-96.12020E+00
+2.820000E+03,-99.46989E+00
+2.825000E+03,-99.46989E+00
+2.830000E+03,-99.46989E+00
+2.835000E+03,-98.27756E+00
+2.840000E+03,-98.00673E+00
+2.845000E+03,-99.46989E+00
+2.850000E+03,-99.46989E+00
+2.855000E+03,-99.46822E+00
+2.860000E+03,-99.33218E+00
+2.865000E+03,-99.38987E+00
+2.870000E+03,-99.33736E+00
+2.875000E+03,-99.46989E+00
+2.880000E+03,-99.46989E+00
+2.885000E+03,-99.46989E+00
+2.890000E+03,-99.46989E+00
+2.895000E+03,-99.46989E+00
+2.900000E+03,-99.25473E+00
+2.905000E+03,-99.46159E+00
+2.910000E+03,-94.70944E+00
+2.915000E+03,-99.46989E+00
+2.920000E+03,-99.27422E+00
+2.925000E+03,-99.46989E+00
+2.930000E+03,-94.96053E+00
+2.935000E+03,-99.46989E+00
+2.940000E+03,-99.46989E+00
+2.945000E+03,-99.46989E+00
+2.950000E+03,-97.25185E+00
+2.955000E+03,-99.46989E+00
+2.960000E+03,-99.46989E+00
+2.965000E+03,-99.46989E+00
+2.970000E+03,-99.46989E+00
+2.975000E+03,-99.46989E+00
+2.980000E+03,-98.56954E+00
+2.985000E+03,-96.94000E+00
+2.990000E+03,-97.50797E+00
+2.995000E+03,-98.63017E+00
+3.000000E+03,-86.91488E+00
+3.005000E+03,-95.48795E+00
+3.010000E+03,-98.76542E+00
+3.015000E+03,-99.46989E+00
+3.020000E+03,-99.46989E+00
+3.025000E+03,-99.46989E+00
+3.030000E+03,-98.63713E+00
+3.035000E+03,-94.16154E+00
+3.040000E+03,-99.46989E+00
+3.045000E+03,-99.46989E+00
+3.050000E+03,-99.46989E+00
+3.055000E+03,-99.46989E+00
+3.060000E+03,-98.08128E+00
+3.065000E+03,-99.46989E+00
+3.070000E+03,-97.78654E+00
+3.075000E+03,-99.46989E+00
+3.080000E+03,-98.14847E+00
+3.085000E+03,-98.65185E+00
+3.090000E+03,-99.46989E+00
+3.095000E+03,-97.48168E+00
+3.100000E+03,-99.46989E+00
+3.105000E+03,-96.89606E+00
+3.110000E+03,-95.43770E+00
+3.115000E+03,-99.46989E+00
+3.120000E+03,-99.46989E+00
+3.125000E+03,-99.46989E+00
+3.130000E+03,-96.02932E+00
+3.135000E+03,-98.73752E+00
+3.140000E+03,-99.46989E+00
+3.145000E+03,-99.46989E+00
+3.150000E+03,-99.46989E+00
+3.155000E+03,-99.46989E+00
+3.160000E+03,-98.82760E+00
+3.165000E+03,-99.46989E+00
+3.170000E+03,-99.46803E+00
+3.175000E+03,-99.46989E+00
+3.180000E+03,-96.85571E+00
+3.185000E+03,-95.43716E+00
+3.190000E+03,-99.46989E+00
+3.195000E+03,-98.47947E+00
+3.200000E+03,-86.23506E+00
+3.205000E+03,-98.87861E+00
+3.210000E+03,-98.59579E+00
+3.215000E+03,-99.46989E+00
+3.220000E+03,-99.25423E+00
+3.225000E+03,-99.29602E+00
+3.230000E+03,-99.46989E+00
+3.235000E+03,-99.46989E+00
+3.240000E+03,-99.46989E+00
+3.245000E+03,-99.46989E+00
+3.250000E+03,-99.46989E+00
+3.255000E+03,-99.45475E+00
+3.260000E+03,-96.27426E+00
+3.265000E+03,-98.08832E+00
+3.270000E+03,-99.46989E+00
+3.275000E+03,-99.46989E+00
+3.280000E+03,-99.46989E+00
+3.285000E+03,-99.46989E+00
+3.290000E+03,-99.45409E+00
+3.295000E+03,-97.38494E+00
+3.300000E+03,-99.46989E+00
+3.305000E+03,-96.19035E+00
+3.310000E+03,-99.00517E+00
+3.315000E+03,-99.46989E+00
+3.320000E+03,-99.46989E+00
+3.325000E+03,-99.46989E+00
+3.330000E+03,-99.46989E+00
+3.335000E+03,-99.22111E+00
+3.340000E+03,-99.46989E+00
+3.345000E+03,-99.02250E+00
+3.350000E+03,-99.21474E+00
+3.355000E+03,-99.46989E+00
+3.360000E+03,-96.69734E+00
+3.365000E+03,-99.03246E+00
+3.370000E+03,-99.46989E+00
+3.375000E+03,-97.83587E+00
+3.380000E+03,-99.46989E+00
+3.385000E+03,-99.46989E+00
+3.390000E+03,-99.04128E+00
+3.395000E+03,-99.46989E+00
+3.400000E+03,-99.46989E+00
+3.405000E+03,-97.19399E+00
+3.410000E+03,-99.46989E+00
+3.415000E+03,-99.46989E+00
+3.420000E+03,-99.46989E+00
+3.425000E+03,-98.05195E+00
+3.430000E+03,-99.46989E+00
+3.435000E+03,-99.46989E+00
+3.440000E+03,-99.46989E+00
+3.445000E+03,-98.46704E+00
+3.450000E+03,-99.37886E+00
+3.455000E+03,-99.46989E+00
+3.460000E+03,-99.46989E+00
+3.465000E+03,-97.77870E+00
+3.470000E+03,-97.90892E+00
+3.475000E+03,-99.46989E+00
+3.480000E+03,-99.41592E+00
+3.485000E+03,-93.47983E+00
+3.490000E+03,-97.94687E+00
+3.495000E+03,-97.31342E+00
+3.500000E+03,-99.46989E+00
+3.505000E+03,-94.18812E+00
+3.510000E+03,-97.81071E+00
+3.515000E+03,-94.83406E+00
+3.520000E+03,-99.05563E+00
+3.525000E+03,-97.07428E+00
+3.530000E+03,-97.28218E+00
+3.535000E+03,-96.16833E+00
+3.540000E+03,-99.46989E+00
+3.545000E+03,-99.46989E+00
+3.550000E+03,-98.69185E+00
+3.555000E+03,-99.46989E+00
+3.560000E+03,-99.46989E+00
+3.565000E+03,-95.70299E+00
+3.570000E+03,-99.46989E+00
+3.575000E+03,-98.44436E+00
+3.580000E+03,-98.48104E+00
+3.585000E+03,-99.06627E+00
+3.590000E+03,-99.46989E+00
+3.595000E+03,-99.46989E+00
+3.600000E+03,-99.41179E+00
+3.605000E+03,-99.46989E+00
+3.610000E+03,-99.46989E+00
+3.615000E+03,-99.46989E+00
+3.620000E+03,-99.46989E+00
+3.625000E+03,-99.46989E+00
+3.630000E+03,-99.46989E+00
+3.635000E+03,-98.12072E+00
+3.640000E+03,-99.46989E+00
+3.645000E+03,-99.46989E+00
+3.650000E+03,-99.46989E+00
+3.655000E+03,-99.46989E+00
+3.660000E+03,-99.46989E+00
+3.665000E+03,-99.46989E+00
+3.670000E+03,-94.59331E+00
+3.675000E+03,-99.46989E+00
+3.680000E+03,-99.46989E+00
+3.685000E+03,-99.46989E+00
+3.690000E+03,-95.42492E+00
+3.695000E+03,-98.41849E+00
+3.700000E+03,-99.46989E+00
+3.705000E+03,-99.37595E+00
+3.710000E+03,-96.02366E+00
+3.715000E+03,-98.93326E+00
+3.720000E+03,-99.46989E+00
+3.725000E+03,-98.74499E+00
+3.730000E+03,-99.46989E+00
+3.735000E+03,-99.46989E+00
+3.740000E+03,-99.46989E+00
+3.745000E+03,-99.33779E+00
+3.750000E+03,-99.23097E+00
+3.755000E+03,-99.46989E+00
+3.760000E+03,-99.46989E+00
+3.765000E+03,-99.46989E+00
+3.770000E+03,-97.02438E+00
+3.775000E+03,-99.38075E+00
+3.780000E+03,-98.89759E+00
+3.785000E+03,-99.46989E+00
+3.790000E+03,-99.46989E+00
+3.795000E+03,-98.51304E+00
+3.800000E+03,-96.89787E+00
+3.805000E+03,-99.46989E+00
+3.810000E+03,-99.46989E+00
+3.815000E+03,-97.21958E+00
+3.820000E+03,-99.46989E+00
+3.825000E+03,-99.46989E+00
+3.830000E+03,-99.46989E+00
+3.835000E+03,-99.46989E+00
+3.840000E+03,-99.46989E+00
+3.845000E+03,-99.46989E+00
+3.850000E+03,-99.44750E+00
+3.855000E+03,-98.99453E+00
+3.860000E+03,-99.46989E+00
+3.865000E+03,-99.46989E+00
+3.870000E+03,-99.46989E+00
+3.875000E+03,-98.84175E+00
+3.880000E+03,-97.72697E+00
+3.885000E+03,-99.46989E+00
+3.890000E+03,-99.18494E+00
+3.895000E+03,-99.46989E+00
+3.900000E+03,-99.46989E+00
+3.905000E+03,-98.44674E+00
+3.910000E+03,-99.46989E+00
+3.915000E+03,-99.46989E+00
+3.920000E+03,-98.18127E+00
+3.925000E+03,-99.46989E+00
+3.930000E+03,-96.00532E+00
