x-axis,FFT
+950.000E+00,-36.85551E+00
+955.000E+00,-39.71962E+00
+960.000E+00,-37.42299E+00
+965.000E+00,-40.74864E+00
+970.000E+00,-48.01926E+00
+975.000E+00,-44.36599E+00
+980.000E+00,-36.27074E+00
+985.000E+00,-44.75614E+00
+990.000E+00,-48.52347E+00
+995.000E+00,-40.53304E+00
+1.000000E+03,-36.15234E+00
+1.005000E+03,-43.98867E+00
+1.010000E+03,-48.01548E+00
+1.015000E+03,-39.94964E+00
+1.020000E+03,-35.20187E+00
+1.025000E+03,-39.77653E+00
+1.030000E+03,-47.65896E+00
+1.035000E+03,-43.79599E+00
+1.040000E+03,-36.29760E+00
+1.045000E+03,-36.52612E+00
+1.050000E+03,-36.23879E+00
+1.055000E+03,-42.63892E+00
+1.060000E+03,-52.28483E+00
+1.065000E+03,-44.59509E+00
+1.070000E+03,-36.73949E+00
+1.075000E+03,-34.91209E+00
+1.080000E+03,-33.46578E+00
+1.085000E+03,-33.69527E+00
+1.090000E+03,-34.08898E+00
+1.095000E+03,-35.62629E+00
+1.100000E+03,-36.84708E+00
+1.105000E+03,-39.41335E+00
+1.110000E+03,-41.16785E+00
+1.115000E+03,-44.49786E+00
+1.120000E+03,-46.82625E+00
+1.125000E+03,-50.54515E+00
+1.130000E+03,-53.68463E+00
+1.135000E+03,-57.34730E+00
+1.140000E+03,-61.50188E+00
+1.145000E+03,-65.20836E+00
+1.150000E+03,-70.16010E+00
+1.155000E+03,-73.79166E+00
+1.160000E+03,-78.91372E+00
+1.165000E+03,-83.02129E+00
+1.170000E+03,-88.49747E+00
+1.175000E+03,-92.07911E+00
+1.180000E+03,-100.83439E+00
+1.185000E+03,-105.57149E+00
+1.190000E+03,-99.52929E+00
+1.195000E+03,-101.10419E+00
+1.200000E+03,-101.39664E+00
+1.205000E+03,-95.98900E+00
+1.210000E+03,-95.70077E+00
+1.215000E+03,-95.68287E+00
+1.220000E+03,-98.80141E+00
+1.225000E+03,-102.74077E+00
+1.230000E+03,-102.72205E+00
+1.235000E+03,-96.76199E+00
+1.240000E+03,-97.98935E+00
+1.245000E+03,-109.20189E+00
+1.250000E+03,-111.53286E+00
+1.255000E+03,-102.62836E+00
+1.260000E+03,-101.07419E+00
+1.265000E+03,-106.53633E+00
+1.270000E+03,-101.10797E+00
+1.275000E+03,-102.27071E+00
+1.280000E+03,-104.57893E+00
+1.285000E+03,-104.76329E+00
+1.290000E+03,-106.84851E+00
+1.295000E+03,-101.48075E+00
+1.300000E+03,-99.60283E+00
+1.305000E+03,-101.25573E+00
+1.310000E+03,-98.55372E+00
+1.315000E+03,-96.53356E+00
+1.320000E+03,-94.74347E+00
+1.325000E+03,-97.50113E+00
+1.330000E+03,-107.36277E+00
+1.335000E+03,-98.10992E+00
+1.340000E+03,-107.58312E+00
+1.345000E+03,-104.38427E+00
+1.350000E+03,-102.90834E+00
+1.355000E+03,-106.08535E+00
+1.360000E+03,-103.87101E+00
+1.365000E+03,-99.81658E+00
+1.370000E+03,-97.15342E+00
+1.375000E+03,-103.69041E+00
+1.380000E+03,-109.19292E+00
+1.385000E+03,-107.78106E+00
+1.390000E+03,-103.18937E+00
+1.395000E+03,-97.93230E+00
+1.400000E+03,-97.24533E+00
+1.405000E+03,-98.19562E+00
+1.410000E+03,-99.83884E+00
+1.415000E+03,-102.52125E+00
+1.420000E+03,-97.93115E+00
+1.425000E+03,-106.48920E+00
+1.430000E+03,-96.30142E+00
+1.435000E+03,-99.11790E+00
+1.440000E+03,-97.23025E+00
+1.445000E+03,-101.54223E+00
+1.450000E+03,-104.41579E+00
+1.455000E+03,-96.76801E+00
+1.460000E+03,-101.90374E+00
+1.465000E+03,-103.42933E+00
+1.470000E+03,-106.77489E+00
+1.475000E+03,-114.10190E+00
+1.480000E+03,-110.17347E+00
+1.485000E+03,-110.61433E+00
+1.490000E+03,-107.00444E+00
+1.495000E+03,-108.14435E+00
+1.500000E+03,-106.70738E+00
+1.505000E+03,-105.04923E+00
+1.510000E+03,-100.92899E+00
+1.515000E+03,-96.09624E+00
+1.520000E+03,-96.28230E+00
+1.525000E+03,-100.68877E+00
+1.530000E+03,-107.08523E+00
+1.535000E+03,-104.55364E+00
+1.540000E+03,-110.05076E+00
+1.545000E+03,-104.66058E+00
+1.550000E+03,-101.67885E+00
+1.555000E+03,-112.79803E+00
+1.560000E+03,-101.77238E+00
+1.565000E+03,-103.30343E+00
+1.570000E+03,-100.17213E+00
+1.575000E+03,-97.92809E+00
+1.580000E+03,-102.57053E+00
+1.585000E+03,-108.58459E+00
+1.590000E+03,-106.98681E+00
+1.595000E+03,-98.88600E+00
+1.600000E+03,-100.34288E+00
+1.605000E+03,-107.62671E+00
+1.610000E+03,-108.82705E+00
+1.615000E+03,-107.52139E+00
+1.620000E+03,-102.09340E+00
+1.625000E+03,-101.85085E+00
+1.630000E+03,-108.53877E+00
+1.635000E+03,-107.95755E+00
+1.640000E+03,-101.52344E+00
+1.645000E+03,-99.61138E+00
+1.650000E+03,-103.48864E+00
+1.655000E+03,-105.94343E+00
+1.660000E+03,-103.72951E+00
+1.665000E+03,-102.46772E+00
+1.670000E+03,-102.14442E+00
+1.675000E+03,-105.62782E+00
+1.680000E+03,-98.56024E+00
+1.685000E+03,-96.66579E+00
+1.690000E+03,-100.89281E+00
+1.695000E+03,-101.23234E+00
+1.700000E+03,-99.85169E+00
+1.705000E+03,-100.79273E+00
+1.710000E+03,-100.10536E+00
+1.715000E+03,-100.66455E+00
+1.720000E+03,-104.20104E+00
+1.725000E+03,-103.37018E+00
+1.730000E+03,-98.00694E+00
+1.735000E+03,-104.62909E+00
+1.740000E+03,-97.79911E+00
+1.745000E+03,-97.65633E+00
+1.750000E+03,-108.61110E+00
+1.755000E+03,-98.79515E+00
+1.760000E+03,-97.27151E+00
+1.765000E+03,-96.21740E+00
+1.770000E+03,-98.63978E+00
+1.775000E+03,-102.58897E+00
+1.780000E+03,-99.77218E+00
+1.785000E+03,-100.72043E+00
+1.790000E+03,-96.38805E+00
+1.795000E+03,-96.78657E+00
+1.800000E+03,-98.32522E+00
+1.805000E+03,-93.29043E+00
+1.810000E+03,-88.23114E+00
+1.815000E+03,-88.85964E+00
+1.820000E+03,-87.58823E+00
+1.825000E+03,-94.31582E+00
+1.830000E+03,-90.34302E+00
+1.835000E+03,-104.03270E+00
+1.840000E+03,-91.44367E+00
+1.845000E+03,-90.88656E+00
+1.850000E+03,-97.72862E+00
+1.855000E+03,-101.86445E+00
+1.860000E+03,-94.32065E+00
+1.865000E+03,-92.57770E+00
+1.870000E+03,-88.06516E+00
+1.875000E+03,-92.90255E+00
+1.880000E+03,-96.10912E+00
+1.885000E+03,-95.79318E+00
+1.890000E+03,-94.69946E+00
+1.895000E+03,-93.84580E+00
+1.900000E+03,-92.74271E+00
+1.905000E+03,-95.28223E+00
+1.910000E+03,-94.12598E+00
+1.915000E+03,-94.31647E+00
+1.920000E+03,-95.83848E+00
+1.925000E+03,-94.30995E+00
+1.930000E+03,-89.61797E+00
+1.935000E+03,-94.75902E+00
+1.940000E+03,-101.77747E+00
+1.945000E+03,-99.44007E+00
+1.950000E+03,-96.41113E+00
+1.955000E+03,-93.06743E+00
+1.960000E+03,-90.98348E+00
+1.965000E+03,-94.01506E+00
+1.970000E+03,-94.27629E+00
+1.975000E+03,-98.82525E+00
+1.980000E+03,-93.82097E+00
+1.985000E+03,-93.58446E+00
+1.990000E+03,-94.38223E+00
+1.995000E+03,-96.17382E+00
+2.000000E+03,-93.81163E+00
+2.005000E+03,-97.91504E+00
+2.010000E+03,-101.57642E+00
+2.015000E+03,-99.34165E+00
+2.020000E+03,-94.14207E+00
+2.025000E+03,-93.75405E+00
+2.030000E+03,-94.89032E+00
+2.035000E+03,-100.35785E+00
+2.040000E+03,-95.58075E+00
+2.045000E+03,-90.14523E+00
+2.050000E+03,-88.65771E+00
+2.055000E+03,-98.51494E+00
+2.060000E+03,-94.60579E+00
+2.065000E+03,-90.65750E+00
+2.070000E+03,-88.68802E+00
+2.075000E+03,-92.31901E+00
+2.080000E+03,-96.60309E+00
+2.085000E+03,-98.70125E+00
+2.090000E+03,-95.00101E+00
+2.095000E+03,-91.94757E+00
+2.100000E+03,-90.85929E+00
+2.105000E+03,-94.54891E+00
+2.110000E+03,-102.16469E+00
+2.115000E+03,-100.50892E+00
+2.120000E+03,-94.84671E+00
+2.125000E+03,-92.76875E+00
+2.130000E+03,-91.05246E+00
+2.135000E+03,-93.27907E+00
+2.140000E+03,-95.83720E+00
+2.145000E+03,-97.67979E+00
+2.150000E+03,-103.98389E+00
+2.155000E+03,-100.65119E+00
+2.160000E+03,-94.54651E+00
+2.165000E+03,-92.22619E+00
+2.170000E+03,-89.60128E+00
+2.175000E+03,-89.79107E+00
+2.180000E+03,-88.45584E+00
+2.185000E+03,-88.41271E+00
+2.190000E+03,-88.76893E+00
+2.195000E+03,-89.16166E+00
+2.200000E+03,-89.22048E+00
+2.205000E+03,-92.24703E+00
+2.210000E+03,-94.69245E+00
+2.215000E+03,-95.66581E+00
+2.220000E+03,-96.99590E+00
+2.225000E+03,-100.67507E+00
+2.230000E+03,-111.44681E+00
+2.235000E+03,-110.27736E+00
+2.240000E+03,-102.34435E+00
+2.245000E+03,-101.06265E+00
+2.250000E+03,-108.71135E+00
+2.255000E+03,-111.91975E+00
+2.260000E+03,-106.41867E+00
+2.265000E+03,-104.71953E+00
+2.270000E+03,-108.73573E+00
+2.275000E+03,-104.90951E+00
+2.280000E+03,-106.59750E+00
+2.285000E+03,-101.07766E+00
+2.290000E+03,-99.34965E+00
+2.295000E+03,-104.17919E+00
+2.300000E+03,-108.39682E+00
+2.305000E+03,-102.83717E+00
+2.310000E+03,-101.82822E+00
+2.315000E+03,-98.23558E+00
+2.320000E+03,-96.80606E+00
+2.325000E+03,-97.91892E+00
+2.330000E+03,-102.25741E+00
+2.335000E+03,-104.02435E+00
+2.340000E+03,-103.19878E+00
+2.345000E+03,-107.50777E+00
+2.350000E+03,-104.61674E+00
+2.355000E+03,-98.86979E+00
+2.360000E+03,-97.35659E+00
+2.365000E+03,-98.44030E+00
+2.370000E+03,-98.81426E+00
+2.375000E+03,-101.31647E+00
+2.380000E+03,-105.93024E+00
+2.385000E+03,-100.22449E+00
+2.390000E+03,-98.44498E+00
+2.395000E+03,-96.77750E+00
+2.400000E+03,-96.72794E+00
+2.405000E+03,-96.93248E+00
+2.410000E+03,-96.61853E+00
+2.415000E+03,-98.48297E+00
+2.420000E+03,-106.17165E+00
+2.425000E+03,-103.72326E+00
+2.430000E+03,-100.47211E+00
+2.435000E+03,-102.47628E+00
+2.440000E+03,-106.19695E+00
+2.445000E+03,-102.04911E+00
+2.450000E+03,-97.75717E+00
+2.455000E+03,-104.74568E+00
+2.460000E+03,-103.07161E+00
+2.465000E+03,-100.64109E+00
+2.470000E+03,-100.12712E+00
+2.475000E+03,-103.56419E+00
+2.480000E+03,-103.32540E+00
+2.485000E+03,-100.11163E+00
+2.490000E+03,-104.43377E+00
+2.495000E+03,-114.33893E+00
+2.500000E+03,-110.43087E+00
+2.505000E+03,-106.57154E+00
+2.510000E+03,-105.03865E+00
+2.515000E+03,-104.64799E+00
+2.520000E+03,-96.98658E+00
+2.525000E+03,-96.52557E+00
+2.530000E+03,-100.53004E+00
+2.535000E+03,-100.65287E+00
+2.540000E+03,-100.99251E+00
+2.545000E+03,-99.29033E+00
+2.550000E+03,-105.37646E+00
+2.555000E+03,-106.49610E+00
+2.560000E+03,-106.11507E+00
+2.565000E+03,-100.44411E+00
+2.570000E+03,-99.42527E+00
+2.575000E+03,-97.58855E+00
+2.580000E+03,-95.77116E+00
+2.585000E+03,-98.02092E+00
+2.590000E+03,-104.78129E+00
+2.595000E+03,-101.62658E+00
+2.600000E+03,-101.12272E+00
+2.605000E+03,-100.65256E+00
+2.610000E+03,-99.37365E+00
+2.615000E+03,-102.68584E+00
+2.620000E+03,-113.32435E+00
+2.625000E+03,-117.05720E+00
+2.630000E+03,-103.90311E+00
+2.635000E+03,-95.75979E+00
+2.640000E+03,-97.41129E+00
+2.645000E+03,-108.39887E+00
+2.650000E+03,-106.22094E+00
+2.655000E+03,-103.42781E+00
+2.660000E+03,-101.80730E+00
+2.665000E+03,-102.74199E+00
+2.670000E+03,-104.87822E+00
+2.675000E+03,-110.61758E+00
+2.680000E+03,-104.37095E+00
+2.685000E+03,-108.93807E+00
+2.690000E+03,-94.69778E+00
+2.695000E+03,-93.33239E+00
+2.700000E+03,-92.65069E+00
+2.705000E+03,-94.43467E+00
+2.710000E+03,-97.08392E+00
+2.715000E+03,-99.36391E+00
+2.720000E+03,-97.79032E+00
+2.725000E+03,-97.67235E+00
+2.730000E+03,-95.06431E+00
+2.735000E+03,-96.48072E+00
+2.740000E+03,-94.70928E+00
+2.745000E+03,-95.34882E+00
+2.750000E+03,-98.11169E+00
+2.755000E+03,-99.91984E+00
+2.760000E+03,-98.24250E+00
+2.765000E+03,-100.84699E+00
+2.770000E+03,-98.12245E+00
+2.775000E+03,-100.69772E+00
+2.780000E+03,-110.61446E+00
+2.785000E+03,-103.14394E+00
+2.790000E+03,-95.61345E+00
+2.795000E+03,-100.19498E+00
+2.800000E+03,-100.90044E+00
+2.805000E+03,-99.50162E+00
+2.810000E+03,-99.61065E+00
+2.815000E+03,-102.97358E+00
+2.820000E+03,-100.40184E+00
+2.825000E+03,-101.07719E+00
+2.830000E+03,-95.39441E+00
+2.835000E+03,-96.93292E+00
+2.840000E+03,-98.99047E+00
+2.845000E+03,-96.12538E+00
+2.850000E+03,-92.71525E+00
+2.855000E+03,-95.27760E+00
+2.860000E+03,-98.17714E+00
+2.865000E+03,-97.39761E+00
+2.870000E+03,-96.44502E+00
+2.875000E+03,-101.96898E+00
+2.880000E+03,-101.10430E+00
+2.885000E+03,-109.50890E+00
+2.890000E+03,-102.59192E+00
+2.895000E+03,-101.01492E+00
+2.900000E+03,-97.72724E+00
+2.905000E+03,-99.76756E+00
+2.910000E+03,-98.65444E+00
+2.915000E+03,-101.72083E+00
+2.920000E+03,-99.90830E+00
+2.925000E+03,-101.37083E+00
+2.930000E+03,-98.77113E+00
+2.935000E+03,-95.04020E+00
+2.940000E+03,-99.15494E+00
+2.945000E+03,-100.10556E+00
+2.950000E+03,-97.81556E+00
+2.955000E+03,-102.51335E+00
+2.960000E+03,-99.82094E+00
+2.965000E+03,-96.63463E+00
+2.970000E+03,-98.33374E+00
+2.975000E+03,-113.59520E+00
+2.980000E+03,-101.54279E+00
+2.985000E+03,-101.58316E+00
+2.990000E+03,-104.67670E+00
+2.995000E+03,-103.58968E+00
+3.000000E+03,-105.63591E+00
+3.005000E+03,-100.50121E+00
+3.010000E+03,-96.75123E+00
+3.015000E+03,-97.96311E+00
+3.020000E+03,-102.61726E+00
+3.025000E+03,-96.14488E+00
+3.030000E+03,-94.96999E+00
+3.035000E+03,-98.18090E+00
+3.040000E+03,-99.53314E+00
+3.045000E+03,-97.21297E+00
+3.050000E+03,-96.67660E+00
+3.055000E+03,-104.27798E+00
+3.060000E+03,-106.45574E+00
+3.065000E+03,-101.33294E+00
+3.070000E+03,-97.02508E+00
+3.075000E+03,-97.68260E+00
+3.080000E+03,-101.43839E+00
+3.085000E+03,-98.43585E+00
+3.090000E+03,-97.19631E+00
+3.095000E+03,-96.41013E+00
+3.100000E+03,-94.26422E+00
+3.105000E+03,-99.16159E+00
+3.110000E+03,-101.52784E+00
+3.115000E+03,-99.92754E+00
+3.120000E+03,-102.26069E+00
+3.125000E+03,-102.19233E+00
+3.130000E+03,-98.45634E+00
+3.135000E+03,-98.86907E+00
+3.140000E+03,-110.33775E+00
+3.145000E+03,-113.47260E+00
+3.150000E+03,-111.64933E+00
+3.155000E+03,-105.35065E+00
+3.160000E+03,-96.86676E+00
+3.165000E+03,-97.81300E+00
+3.170000E+03,-106.04418E+00
+3.175000E+03,-101.65452E+00
+3.180000E+03,-93.35224E+00
+3.185000E+03,-92.42783E+00
+3.190000E+03,-92.91206E+00
+3.195000E+03,-96.05699E+00
+3.200000E+03,-107.21121E+00
+3.205000E+03,-99.34231E+00
+3.210000E+03,-94.72425E+00
+3.215000E+03,-96.64680E+00
+3.220000E+03,-98.55837E+00
+3.225000E+03,-101.94832E+00
+3.230000E+03,-103.72534E+00
+3.235000E+03,-107.05459E+00
+3.240000E+03,-109.36165E+00
+3.245000E+03,-107.20681E+00
+3.250000E+03,-104.80067E+00
+3.255000E+03,-103.53607E+00
+3.260000E+03,-98.44814E+00
+3.265000E+03,-97.27828E+00
+3.270000E+03,-96.15314E+00
+3.275000E+03,-97.80494E+00
+3.280000E+03,-93.63578E+00
+3.285000E+03,-93.47662E+00
+3.290000E+03,-93.34802E+00
+3.295000E+03,-96.63669E+00
+3.300000E+03,-94.17454E+00
+3.305000E+03,-98.27776E+00
+3.310000E+03,-97.41712E+00
+3.315000E+03,-97.10168E+00
+3.320000E+03,-94.97174E+00
+3.325000E+03,-94.01040E+00
+3.330000E+03,-97.69788E+00
+3.335000E+03,-101.27726E+00
+3.340000E+03,-101.22037E+00
+3.345000E+03,-106.39471E+00
+3.350000E+03,-108.47479E+00
+3.355000E+03,-104.24363E+00
+3.360000E+03,-101.95906E+00
+3.365000E+03,-102.40118E+00
+3.370000E+03,-102.52460E+00
+3.375000E+03,-100.65423E+00
+3.380000E+03,-104.12185E+00
+3.385000E+03,-112.25382E+00
+3.390000E+03,-102.89380E+00
+3.395000E+03,-98.19457E+00
+3.400000E+03,-103.54884E+00
+3.405000E+03,-100.77171E+00
+3.410000E+03,-105.72397E+00
+3.415000E+03,-106.30820E+00
+3.420000E+03,-105.99705E+00
+3.425000E+03,-105.95515E+00
+3.430000E+03,-105.74274E+00
+3.435000E+03,-103.24876E+00
+3.440000E+03,-102.09431E+00
+3.445000E+03,-102.54769E+00
+3.450000E+03,-101.81251E+00
+3.455000E+03,-106.65622E+00
+3.460000E+03,-111.60256E+00
+3.465000E+03,-105.87858E+00
+3.470000E+03,-99.36148E+00
+3.475000E+03,-96.71838E+00
+3.480000E+03,-95.16204E+00
+3.485000E+03,-97.28380E+00
+3.490000E+03,-101.99512E+00
+3.495000E+03,-113.71120E+00
+3.500000E+03,-109.85519E+00
+3.505000E+03,-103.77407E+00
+3.510000E+03,-101.96739E+00
+3.515000E+03,-107.83760E+00
+3.520000E+03,-103.98915E+00
+3.525000E+03,-105.20306E+00
+3.530000E+03,-110.27277E+00
+3.535000E+03,-105.91880E+00
+3.540000E+03,-103.55138E+00
+3.545000E+03,-102.87326E+00
+3.550000E+03,-99.77703E+00
+3.555000E+03,-97.66794E+00
+3.560000E+03,-99.55116E+00
+3.565000E+03,-98.60456E+00
+3.570000E+03,-96.90988E+00
+3.575000E+03,-98.95042E+00
+3.580000E+03,-98.11648E+00
+3.585000E+03,-100.46630E+00
+3.590000E+03,-103.98321E+00
+3.595000E+03,-106.48482E+00
+3.600000E+03,-99.61488E+00
+3.605000E+03,-99.68696E+00
+3.610000E+03,-95.93157E+00
+3.615000E+03,-100.12741E+00
+3.620000E+03,-102.17023E+00
+3.625000E+03,-104.91796E+00
+3.630000E+03,-101.56180E+00
+3.635000E+03,-100.20681E+00
+3.640000E+03,-108.06354E+00
+3.645000E+03,-110.78716E+00
+3.650000E+03,-111.24328E+00
+3.655000E+03,-105.01785E+00
+3.660000E+03,-98.58292E+00
+3.665000E+03,-102.25536E+00
+3.670000E+03,-108.13129E+00
+3.675000E+03,-105.26967E+00
+3.680000E+03,-104.35241E+00
+3.685000E+03,-103.30015E+00
+3.690000E+03,-97.78815E+00
+3.695000E+03,-96.85794E+00
+3.700000E+03,-103.95580E+00
+3.705000E+03,-105.17762E+00
+3.710000E+03,-100.55015E+00
+3.715000E+03,-101.04284E+00
+3.720000E+03,-98.32868E+00
+3.725000E+03,-100.39297E+00
+3.730000E+03,-103.86913E+00
+3.735000E+03,-109.83458E+00
+3.740000E+03,-103.03256E+00
+3.745000E+03,-103.67065E+00
+3.750000E+03,-104.42384E+00
+3.755000E+03,-101.48339E+00
+3.760000E+03,-99.87054E+00
+3.765000E+03,-100.32884E+00
+3.770000E+03,-99.77087E+00
+3.775000E+03,-110.56990E+00
+3.780000E+03,-104.33046E+00
+3.785000E+03,-101.84881E+00
+3.790000E+03,-109.51257E+00
+3.795000E+03,-106.92283E+00
+3.800000E+03,-107.19406E+00
+3.805000E+03,-110.72807E+00
+3.810000E+03,-111.08089E+00
+3.815000E+03,-109.13167E+00
+3.820000E+03,-105.03704E+00
+3.825000E+03,-97.18937E+00
+3.830000E+03,-97.32297E+00
+3.835000E+03,-101.22035E+00
+3.840000E+03,-95.19897E+00
+3.845000E+03,-96.15479E+00
+3.850000E+03,-100.29760E+00
+3.855000E+03,-105.30961E+00
+3.860000E+03,-105.69639E+00
+3.865000E+03,-104.14282E+00
+3.870000E+03,-108.14919E+00
+3.875000E+03,-111.73424E+00
+3.880000E+03,-103.11136E+00
+3.885000E+03,-100.51115E+00
+3.890000E+03,-103.76026E+00
+3.895000E+03,-102.04605E+00
+3.900000E+03,-96.14683E+00
+3.905000E+03,-94.19004E+00
+3.910000E+03,-97.31787E+00
+3.915000E+03,-101.92746E+00
+3.920000E+03,-108.94822E+00
+3.925000E+03,-112.06261E+00
