x-axis,FFT
+950.000E+00,-40.57300E+00
+955.000E+00,-43.19604E+00
+960.000E+00,-51.01266E+00
+965.000E+00,-53.17578E+00
+970.000E+00,-41.86826E+00
+975.000E+00,-42.53036E+00
+980.000E+00,-46.56638E+00
+985.000E+00,-46.85719E+00
+990.000E+00,-42.90105E+00
+995.000E+00,-42.70378E+00
+1.000000E+03,-45.05995E+00
+1.005000E+03,-47.80992E+00
+1.010000E+03,-42.68660E+00
+1.015000E+03,-43.24789E+00
+1.020000E+03,-45.24324E+00
+1.025000E+03,-51.14676E+00
+1.030000E+03,-40.76258E+00
+1.035000E+03,-43.85674E+00
+1.040000E+03,-48.40577E+00
+1.045000E+03,-51.33979E+00
+1.050000E+03,-40.75550E+00
+1.055000E+03,-46.75650E+00
+1.060000E+03,-55.95388E+00
+1.065000E+03,-47.78161E+00
+1.070000E+03,-41.28840E+00
+1.075000E+03,-47.08277E+00
+1.080000E+03,-49.25733E+00
+1.085000E+03,-43.97624E+00
+1.090000E+03,-43.53739E+00
+1.095000E+03,-45.22990E+00
+1.100000E+03,-42.45267E+00
+1.105000E+03,-45.85192E+00
+1.110000E+03,-56.29641E+00
+1.115000E+03,-46.86357E+00
+1.120000E+03,-40.25705E+00
+1.125000E+03,-53.07651E+00
+1.130000E+03,-43.73805E+00
+1.135000E+03,-44.99353E+00
+1.140000E+03,-46.55464E+00
+1.145000E+03,-51.11806E+00
+1.150000E+03,-40.30411E+00
+1.155000E+03,-45.38820E+00
+1.160000E+03,-45.27051E+00
+1.165000E+03,-45.21655E+00
+1.170000E+03,-50.22189E+00
+1.175000E+03,-50.12397E+00
+1.180000E+03,-41.00990E+00
+1.185000E+03,-43.31540E+00
+1.190000E+03,-42.98062E+00
+1.195000E+03,-49.08724E+00
+1.200000E+03,-56.99773E+00
+1.205000E+03,-48.19922E+00
+1.210000E+03,-42.55153E+00
+1.215000E+03,-44.74857E+00
+1.220000E+03,-39.28256E+00
+1.225000E+03,-51.71672E+00
+1.230000E+03,-40.90152E+00
+1.235000E+03,-48.43188E+00
+1.240000E+03,-53.04575E+00
+1.245000E+03,-47.92932E+00
+1.250000E+03,-45.71825E+00
+1.255000E+03,-51.88735E+00
+1.260000E+03,-40.32300E+00
+1.265000E+03,-43.58666E+00
+1.270000E+03,-38.56479E+00
+1.275000E+03,-40.02257E+00
+1.280000E+03,-38.72811E+00
+1.285000E+03,-40.10187E+00
+1.290000E+03,-40.12772E+00
+1.295000E+03,-42.63804E+00
+1.300000E+03,-42.33368E+00
+1.305000E+03,-47.42699E+00
+1.310000E+03,-45.22093E+00
+1.315000E+03,-54.18378E+00
+1.320000E+03,-48.39470E+00
+1.325000E+03,-60.35433E+00
+1.330000E+03,-51.44871E+00
+1.335000E+03,-62.92280E+00
+1.340000E+03,-55.36432E+00
+1.345000E+03,-64.21374E+00
+1.350000E+03,-61.52546E+00
+1.355000E+03,-67.28534E+00
+1.360000E+03,-67.65092E+00
+1.365000E+03,-71.73435E+00
+1.370000E+03,-73.85565E+00
+1.375000E+03,-77.69994E+00
+1.380000E+03,-82.43045E+00
+1.385000E+03,-83.90939E+00
+1.390000E+03,-84.11647E+00
+1.395000E+03,-89.53611E+00
+1.400000E+03,-96.68212E+00
+1.405000E+03,-93.67218E+00
+1.410000E+03,-89.17744E+00
+1.415000E+03,-88.25479E+00
+1.420000E+03,-88.03962E+00
+1.425000E+03,-88.97105E+00
+1.430000E+03,-89.73163E+00
+1.435000E+03,-90.84208E+00
+1.440000E+03,-91.69725E+00
+1.445000E+03,-91.79058E+00
+1.450000E+03,-92.26555E+00
+1.455000E+03,-97.30411E+00
+1.460000E+03,-101.48585E+00
+1.465000E+03,-102.41475E+00
+1.470000E+03,-103.70237E+00
+1.475000E+03,-98.86714E+00
+1.480000E+03,-94.27101E+00
+1.485000E+03,-94.03517E+00
+1.490000E+03,-94.76817E+00
+1.495000E+03,-95.95109E+00
+1.500000E+03,-95.79306E+00
+1.505000E+03,-94.44566E+00
+1.510000E+03,-93.19749E+00
+1.515000E+03,-95.72883E+00
+1.520000E+03,-102.63378E+00
+1.525000E+03,-111.81952E+00
+1.530000E+03,-102.71277E+00
+1.535000E+03,-94.87951E+00
+1.540000E+03,-91.95307E+00
+1.545000E+03,-91.03766E+00
+1.550000E+03,-90.03189E+00
+1.555000E+03,-91.49125E+00
+1.560000E+03,-93.99907E+00
+1.565000E+03,-99.09838E+00
+1.570000E+03,-106.86351E+00
+1.575000E+03,-108.01601E+00
+1.580000E+03,-96.51928E+00
+1.585000E+03,-94.94377E+00
+1.590000E+03,-92.00410E+00
+1.595000E+03,-94.07305E+00
+1.600000E+03,-102.00706E+00
+1.605000E+03,-100.24283E+00
+1.610000E+03,-96.38102E+00
+1.615000E+03,-94.63852E+00
+1.620000E+03,-93.57858E+00
+1.625000E+03,-95.07606E+00
+1.630000E+03,-94.14724E+00
+1.635000E+03,-95.53446E+00
+1.640000E+03,-97.97828E+00
+1.645000E+03,-104.46213E+00
+1.650000E+03,-98.88907E+00
+1.655000E+03,-96.42392E+00
+1.660000E+03,-95.05569E+00
+1.665000E+03,-97.22370E+00
+1.670000E+03,-99.57099E+00
+1.675000E+03,-102.12649E+00
+1.680000E+03,-100.77467E+00
+1.685000E+03,-97.97542E+00
+1.690000E+03,-94.12614E+00
+1.695000E+03,-94.53024E+00
+1.700000E+03,-96.71580E+00
+1.705000E+03,-103.60655E+00
+1.710000E+03,-107.76160E+00
+1.715000E+03,-100.17709E+00
+1.720000E+03,-94.33238E+00
+1.725000E+03,-96.75281E+00
+1.730000E+03,-102.87574E+00
+1.735000E+03,-101.40100E+00
+1.740000E+03,-98.92805E+00
+1.745000E+03,-100.66439E+00
+1.750000E+03,-95.86622E+00
+1.755000E+03,-100.94755E+00
+1.760000E+03,-101.53374E+00
+1.765000E+03,-98.23491E+00
+1.770000E+03,-93.82701E+00
+1.775000E+03,-95.43379E+00
+1.780000E+03,-97.96906E+00
+1.785000E+03,-98.04805E+00
+1.790000E+03,-96.02590E+00
+1.795000E+03,-92.80294E+00
+1.800000E+03,-92.67985E+00
+1.805000E+03,-97.69265E+00
+1.810000E+03,-104.13353E+00
+1.815000E+03,-109.62629E+00
+1.820000E+03,-107.33614E+00
+1.825000E+03,-100.70812E+00
+1.830000E+03,-97.85536E+00
+1.835000E+03,-104.18364E+00
+1.840000E+03,-112.38791E+00
+1.845000E+03,-104.21166E+00
+1.850000E+03,-96.20994E+00
+1.855000E+03,-94.89212E+00
+1.860000E+03,-94.55293E+00
+1.865000E+03,-97.67371E+00
+1.870000E+03,-103.08988E+00
+1.875000E+03,-101.89231E+00
+1.880000E+03,-104.92628E+00
+1.885000E+03,-104.02532E+00
+1.890000E+03,-100.34161E+00
+1.895000E+03,-100.52896E+00
+1.900000E+03,-98.85632E+00
+1.905000E+03,-102.07837E+00
+1.910000E+03,-102.49714E+00
+1.915000E+03,-96.67541E+00
+1.920000E+03,-95.62633E+00
+1.925000E+03,-101.00348E+00
+1.930000E+03,-97.98663E+00
+1.935000E+03,-94.21793E+00
+1.940000E+03,-92.87535E+00
+1.945000E+03,-96.60699E+00
+1.950000E+03,-103.20996E+00
+1.955000E+03,-99.46045E+00
+1.960000E+03,-95.16058E+00
+1.965000E+03,-101.74204E+00
+1.970000E+03,-107.64051E+00
+1.975000E+03,-100.24709E+00
+1.980000E+03,-95.67819E+00
+1.985000E+03,-95.04927E+00
+1.990000E+03,-95.86948E+00
+1.995000E+03,-97.71329E+00
+2.000000E+03,-100.26519E+00
+2.005000E+03,-99.57252E+00
+2.010000E+03,-96.48921E+00
+2.015000E+03,-95.24684E+00
+2.020000E+03,-93.30971E+00
+2.025000E+03,-93.84374E+00
+2.030000E+03,-97.76267E+00
+2.035000E+03,-96.38245E+00
+2.040000E+03,-93.50383E+00
+2.045000E+03,-100.29894E+00
+2.050000E+03,-100.37411E+00
+2.055000E+03,-98.48715E+00
+2.060000E+03,-94.97986E+00
+2.065000E+03,-95.50769E+00
+2.070000E+03,-97.60787E+00
+2.075000E+03,-98.35351E+00
+2.080000E+03,-91.18009E+00
+2.085000E+03,-94.01944E+00
+2.090000E+03,-97.12869E+00
+2.095000E+03,-95.65983E+00
+2.100000E+03,-97.16379E+00
+2.105000E+03,-99.62333E+00
+2.110000E+03,-98.53148E+00
+2.115000E+03,-95.05419E+00
+2.120000E+03,-96.37804E+00
+2.125000E+03,-103.89914E+00
+2.130000E+03,-102.34506E+00
+2.135000E+03,-96.95916E+00
+2.140000E+03,-97.58295E+00
+2.145000E+03,-96.44531E+00
+2.150000E+03,-90.67977E+00
+2.155000E+03,-93.72169E+00
+2.160000E+03,-103.71595E+00
+2.165000E+03,-97.88279E+00
+2.170000E+03,-98.07580E+00
+2.175000E+03,-102.91995E+00
+2.180000E+03,-101.11284E+00
+2.185000E+03,-99.13939E+00
+2.190000E+03,-94.90752E+00
+2.195000E+03,-94.94956E+00
+2.200000E+03,-93.97468E+00
+2.205000E+03,-96.01153E+00
+2.210000E+03,-96.87047E+00
+2.215000E+03,-96.07381E+00
+2.220000E+03,-96.55257E+00
+2.225000E+03,-99.70189E+00
+2.230000E+03,-97.35373E+00
+2.235000E+03,-96.58485E+00
+2.240000E+03,-99.39374E+00
+2.245000E+03,-96.49942E+00
+2.250000E+03,-94.14135E+00
+2.255000E+03,-96.29524E+00
+2.260000E+03,-93.91961E+00
+2.265000E+03,-95.21059E+00
+2.270000E+03,-99.89483E+00
+2.275000E+03,-96.89541E+00
+2.280000E+03,-90.07972E+00
+2.285000E+03,-91.06666E+00
+2.290000E+03,-96.92461E+00
+2.295000E+03,-98.79067E+00
+2.300000E+03,-95.13420E+00
+2.305000E+03,-96.20470E+00
+2.310000E+03,-95.40065E+00
+2.315000E+03,-97.80798E+00
+2.320000E+03,-95.88867E+00
+2.325000E+03,-92.56537E+00
+2.330000E+03,-93.38179E+00
+2.335000E+03,-95.71910E+00
+2.340000E+03,-93.70852E+00
+2.345000E+03,-99.69784E+00
+2.350000E+03,-102.15091E+00
+2.355000E+03,-108.34488E+00
+2.360000E+03,-109.96471E+00
+2.365000E+03,-100.57583E+00
+2.370000E+03,-92.59944E+00
+2.375000E+03,-97.52140E+00
+2.380000E+03,-91.11862E+00
+2.385000E+03,-93.62115E+00
+2.390000E+03,-100.34375E+00
+2.395000E+03,-99.41378E+00
+2.400000E+03,-93.14306E+00
+2.405000E+03,-92.75222E+00
+2.410000E+03,-94.33006E+00
+2.415000E+03,-95.07133E+00
+2.420000E+03,-93.44619E+00
+2.425000E+03,-96.08992E+00
+2.430000E+03,-110.25530E+00
+2.435000E+03,-104.08083E+00
+2.440000E+03,-95.52356E+00
+2.445000E+03,-95.02540E+00
+2.450000E+03,-93.10162E+00
+2.455000E+03,-98.65362E+00
+2.460000E+03,-90.65115E+00
+2.465000E+03,-92.34527E+00
+2.470000E+03,-94.60328E+00
+2.475000E+03,-96.51652E+00
+2.480000E+03,-97.88688E+00
+2.485000E+03,-110.42949E+00
+2.490000E+03,-95.20509E+00
+2.495000E+03,-100.89746E+00
+2.500000E+03,-91.08690E+00
+2.505000E+03,-94.25175E+00
+2.510000E+03,-95.32516E+00
+2.515000E+03,-93.81173E+00
+2.520000E+03,-98.17044E+00
+2.525000E+03,-100.46974E+00
+2.530000E+03,-101.01968E+00
+2.535000E+03,-98.29376E+00
+2.540000E+03,-95.62129E+00
+2.545000E+03,-94.06602E+00
+2.550000E+03,-91.65891E+00
+2.555000E+03,-107.17630E+00
+2.560000E+03,-96.17938E+00
+2.565000E+03,-96.00315E+00
+2.570000E+03,-87.51118E+00
+2.575000E+03,-92.27877E+00
+2.580000E+03,-92.54049E+00
+2.585000E+03,-97.63007E+00
+2.590000E+03,-91.83547E+00
+2.595000E+03,-98.93692E+00
+2.600000E+03,-92.67457E+00
+2.605000E+03,-95.16231E+00
+2.610000E+03,-94.85684E+00
+2.615000E+03,-95.07156E+00
+2.620000E+03,-101.52239E+00
+2.625000E+03,-101.01694E+00
+2.630000E+03,-97.94518E+00
+2.635000E+03,-106.60910E+00
+2.640000E+03,-112.17759E+00
+2.645000E+03,-111.87647E+00
+2.650000E+03,-112.48873E+00
+2.655000E+03,-109.98419E+00
+2.660000E+03,-109.35197E+00
+2.665000E+03,-99.19496E+00
+2.670000E+03,-94.02786E+00
+2.675000E+03,-97.22792E+00
+2.680000E+03,-101.05193E+00
+2.685000E+03,-111.97062E+00
+2.690000E+03,-118.61420E+00
+2.695000E+03,-106.02285E+00
+2.700000E+03,-99.00032E+00
+2.705000E+03,-97.51226E+00
+2.710000E+03,-103.49866E+00
+2.715000E+03,-109.18063E+00
+2.720000E+03,-99.08225E+00
+2.725000E+03,-94.54450E+00
+2.730000E+03,-94.74265E+00
+2.735000E+03,-98.42542E+00
+2.740000E+03,-105.69954E+00
+2.745000E+03,-102.66261E+00
+2.750000E+03,-97.58170E+00
+2.755000E+03,-95.21066E+00
+2.760000E+03,-94.19124E+00
+2.765000E+03,-93.31895E+00
+2.770000E+03,-92.39646E+00
+2.775000E+03,-95.48815E+00
+2.780000E+03,-103.58347E+00
+2.785000E+03,-100.48953E+00
+2.790000E+03,-96.03948E+00
+2.795000E+03,-92.89626E+00
+2.800000E+03,-93.48307E+00
+2.805000E+03,-99.03719E+00
+2.810000E+03,-100.36028E+00
+2.815000E+03,-95.13694E+00
+2.820000E+03,-93.55598E+00
+2.825000E+03,-96.94750E+00
+2.830000E+03,-98.22687E+00
+2.835000E+03,-96.45457E+00
+2.840000E+03,-98.50161E+00
+2.845000E+03,-102.12616E+00
+2.850000E+03,-104.36374E+00
+2.855000E+03,-106.33151E+00
+2.860000E+03,-110.48455E+00
+2.865000E+03,-105.45016E+00
+2.870000E+03,-99.97650E+00
+2.875000E+03,-104.71871E+00
+2.880000E+03,-106.62046E+00
+2.885000E+03,-98.66128E+00
+2.890000E+03,-96.22983E+00
+2.895000E+03,-98.99465E+00
+2.900000E+03,-98.58838E+00
+2.905000E+03,-96.52005E+00
+2.910000E+03,-93.60080E+00
+2.915000E+03,-98.60386E+00
+2.920000E+03,-108.12773E+00
+2.925000E+03,-109.21089E+00
+2.930000E+03,-103.42511E+00
+2.935000E+03,-107.29194E+00
+2.940000E+03,-119.46385E+00
+2.945000E+03,-119.15713E+00
+2.950000E+03,-105.89601E+00
+2.955000E+03,-99.21862E+00
+2.960000E+03,-109.14633E+00
+2.965000E+03,-104.68806E+00
+2.970000E+03,-100.77739E+00
+2.975000E+03,-95.86662E+00
+2.980000E+03,-97.38836E+00
+2.985000E+03,-107.99060E+00
+2.990000E+03,-98.48435E+00
+2.995000E+03,-103.53310E+00
+3.000000E+03,-100.27372E+00
+3.005000E+03,-101.94594E+00
+3.010000E+03,-109.04004E+00
+3.015000E+03,-112.76512E+00
+3.020000E+03,-112.03910E+00
+3.025000E+03,-108.14848E+00
+3.030000E+03,-102.12706E+00
+3.035000E+03,-102.59545E+00
+3.040000E+03,-105.11805E+00
+3.045000E+03,-104.56138E+00
+3.050000E+03,-101.35487E+00
+3.055000E+03,-103.73559E+00
+3.060000E+03,-106.78835E+00
+3.065000E+03,-102.37392E+00
+3.070000E+03,-103.68393E+00
+3.075000E+03,-105.48538E+00
+3.080000E+03,-103.65545E+00
+3.085000E+03,-98.32466E+00
+3.090000E+03,-102.03104E+00
+3.095000E+03,-110.14010E+00
+3.100000E+03,-109.63947E+00
+3.105000E+03,-101.44056E+00
+3.110000E+03,-94.85024E+00
+3.115000E+03,-93.50968E+00
+3.120000E+03,-96.14870E+00
+3.125000E+03,-97.34233E+00
+3.130000E+03,-97.10478E+00
+3.135000E+03,-99.98039E+00
+3.140000E+03,-103.60648E+00
+3.145000E+03,-103.67052E+00
+3.150000E+03,-99.14886E+00
+3.155000E+03,-97.92504E+00
+3.160000E+03,-98.76345E+00
+3.165000E+03,-99.92984E+00
+3.170000E+03,-101.77320E+00
+3.175000E+03,-97.27607E+00
+3.180000E+03,-95.16714E+00
+3.185000E+03,-101.36529E+00
+3.190000E+03,-100.46634E+00
+3.195000E+03,-99.19525E+00
+3.200000E+03,-98.47957E+00
+3.205000E+03,-107.41114E+00
+3.210000E+03,-99.46618E+00
+3.215000E+03,-100.48059E+00
+3.220000E+03,-106.86272E+00
+3.225000E+03,-107.01002E+00
+3.230000E+03,-107.87651E+00
+3.235000E+03,-108.05205E+00
+3.240000E+03,-105.38242E+00
+3.245000E+03,-98.55397E+00
+3.250000E+03,-95.85819E+00
+3.255000E+03,-100.37233E+00
+3.260000E+03,-101.01267E+00
+3.265000E+03,-97.48729E+00
+3.270000E+03,-95.47237E+00
+3.275000E+03,-96.77856E+00
+3.280000E+03,-98.24969E+00
+3.285000E+03,-101.77485E+00
+3.290000E+03,-100.65210E+00
+3.295000E+03,-92.99663E+00
+3.300000E+03,-92.05374E+00
+3.305000E+03,-97.40431E+00
+3.310000E+03,-99.61273E+00
+3.315000E+03,-99.04901E+00
+3.320000E+03,-100.59727E+00
+3.325000E+03,-100.84510E+00
+3.330000E+03,-100.65532E+00
+3.335000E+03,-104.64573E+00
+3.340000E+03,-102.47113E+00
+3.345000E+03,-97.61585E+00
+3.350000E+03,-98.58310E+00
+3.355000E+03,-99.35411E+00
+3.360000E+03,-99.90803E+00
+3.365000E+03,-100.90796E+00
+3.370000E+03,-96.09362E+00
+3.375000E+03,-95.00354E+00
+3.380000E+03,-96.28472E+00
+3.385000E+03,-101.66137E+00
+3.390000E+03,-101.37859E+00
+3.395000E+03,-100.15778E+00
+3.400000E+03,-97.94634E+00
+3.405000E+03,-97.62472E+00
+3.410000E+03,-95.46566E+00
+3.415000E+03,-96.95220E+00
+3.420000E+03,-102.17996E+00
+3.425000E+03,-105.02240E+00
+3.430000E+03,-101.80392E+00
+3.435000E+03,-99.66212E+00
+3.440000E+03,-94.32694E+00
+3.445000E+03,-93.94878E+00
+3.450000E+03,-97.21992E+00
+3.455000E+03,-104.00702E+00
+3.460000E+03,-102.89006E+00
+3.465000E+03,-98.39101E+00
+3.470000E+03,-99.36364E+00
+3.475000E+03,-105.51176E+00
+3.480000E+03,-103.09702E+00
+3.485000E+03,-102.79759E+00
+3.490000E+03,-107.86633E+00
+3.495000E+03,-105.86538E+00
+3.500000E+03,-93.88967E+00
+3.505000E+03,-92.88336E+00
+3.510000E+03,-92.66968E+00
+3.515000E+03,-94.35421E+00
+3.520000E+03,-93.43025E+00
+3.525000E+03,-95.56829E+00
+3.530000E+03,-104.67079E+00
+3.535000E+03,-109.54408E+00
+3.540000E+03,-95.11102E+00
+3.545000E+03,-95.84680E+00
+3.550000E+03,-98.34598E+00
+3.555000E+03,-96.71326E+00
+3.560000E+03,-92.37999E+00
+3.565000E+03,-90.80964E+00
+3.570000E+03,-90.90277E+00
+3.575000E+03,-93.90264E+00
+3.580000E+03,-97.49890E+00
+3.585000E+03,-95.23611E+00
+3.590000E+03,-95.03416E+00
+3.595000E+03,-115.61098E+00
+3.600000E+03,-96.75345E+00
+3.605000E+03,-105.80438E+00
+3.610000E+03,-97.53865E+00
+3.615000E+03,-99.99747E+00
+3.620000E+03,-105.45263E+00
+3.625000E+03,-102.51941E+00
+3.630000E+03,-97.41608E+00
+3.635000E+03,-100.03639E+00
+3.640000E+03,-96.57024E+00
+3.645000E+03,-100.75709E+00
+3.650000E+03,-110.08404E+00
+3.655000E+03,-109.49889E+00
+3.660000E+03,-104.53675E+00
+3.665000E+03,-107.30143E+00
+3.670000E+03,-105.61475E+00
+3.675000E+03,-98.25087E+00
+3.680000E+03,-96.13738E+00
+3.685000E+03,-100.28754E+00
+3.690000E+03,-96.24177E+00
+3.695000E+03,-96.54374E+00
+3.700000E+03,-95.61131E+00
+3.705000E+03,-101.15366E+00
+3.710000E+03,-93.15873E+00
+3.715000E+03,-93.03595E+00
+3.720000E+03,-97.36625E+00
+3.725000E+03,-106.62246E+00
+3.730000E+03,-94.96523E+00
+3.735000E+03,-97.67159E+00
+3.740000E+03,-96.94885E+00
+3.745000E+03,-97.00033E+00
+3.750000E+03,-99.10485E+00
+3.755000E+03,-99.05125E+00
+3.760000E+03,-104.98074E+00
+3.765000E+03,-103.73491E+00
+3.770000E+03,-95.86757E+00
+3.775000E+03,-93.97125E+00
+3.780000E+03,-94.63980E+00
+3.785000E+03,-101.40610E+00
+3.790000E+03,-104.80834E+00
+3.795000E+03,-102.54874E+00
+3.800000E+03,-102.73078E+00
+3.805000E+03,-97.48790E+00
+3.810000E+03,-95.10507E+00
+3.815000E+03,-100.75572E+00
+3.820000E+03,-105.23577E+00
+3.825000E+03,-110.91925E+00
+3.830000E+03,-101.28835E+00
+3.835000E+03,-95.28998E+00
+3.840000E+03,-95.55928E+00
+3.845000E+03,-96.56152E+00
+3.850000E+03,-95.71128E+00
+3.855000E+03,-102.20988E+00
+3.860000E+03,-103.98962E+00
+3.865000E+03,-99.66831E+00
+3.870000E+03,-95.89051E+00
+3.875000E+03,-95.67494E+00
+3.880000E+03,-96.56657E+00
+3.885000E+03,-99.83278E+00
+3.890000E+03,-97.73941E+00
+3.895000E+03,-100.99382E+00
+3.900000E+03,-94.66091E+00
+3.905000E+03,-97.55820E+00
+3.910000E+03,-96.52041E+00
+3.915000E+03,-104.89630E+00
+3.920000E+03,-96.54885E+00
+3.925000E+03,-99.23214E+00
